Order ID,Accessorie,Quantity Ordered,Price Each,Order Date,Purchase Address
150642,Umbrella,1,14.95,2/27/2019 20:18,"938 Pine St, New York City, NY 10001"
150643,Boots,1,150,2/23/2019 22:12,"304 North St, Seattle, WA 98101"
150644,Mittens,1,99.99,2/17/2019 18:07,"879 Sunset St, Dallas, TX 75001"
150645,Stockings,1,389.99,2/2/2019 7:06,"153 South St, Seattle, WA 98101"
150646,Earmuffs,1,149.99,2/10/2019 11:22,"312 Spruce St, San Francisco, CA 94016"
150647,Hair band,1,109.99,2/20/2019 16:34,"102 Dogwood St, New York City, NY 10001"
150648,Safety pin,1,389.99,2/7/2019 10:52,"217 11th St, Los Angeles, CA 90001"
150649,Pocket watch,1,149.99,2/15/2019 20:14,"834 Main St, San Francisco, CA 94016"
150650,Apron,1,99.99,2/21/2019 16:43,"982 11th St, San Francisco, CA 94016"
150651,Necklace,1,600,2/2/2019 11:49,"525 10th St, New York City, NY 10001"
150651,Watch,1,11.95,2/2/2019 11:49,"525 10th St, New York City, NY 10001"
150652,Socks,1,2.99,2/12/2019 10:28,"933 Jackson St, Boston, MA 02215"
150653,Tie,1,149.99,2/4/2019 11:42,"955 Jackson St, Los Angeles, CA 90001"
150654,Bow tie,1,11.99,2/14/2019 19:10,"263 Cherry St, Los Angeles, CA 90001"
150655,Purse,1,2.99,2/12/2019 16:15,"154 Main St, Los Angeles, CA 90001"
150656,Ring,1,149.99,2/13/2019 11:59,"643 Jackson St, Atlanta, GA 30301"
150657,Gloves,1,2.99,2/10/2019 16:25,"406 Maple St, Los Angeles, CA 90001"
150658,Sunglasses,1,11.95,2/25/2019 5:30,"82 Park St, Austin, TX 73301"
150659,Apron,1,389.99,2/11/2019 10:57,"117 Johnson St, San Francisco, CA 94016"
150660,Necklace,1,149.99,2/3/2019 22:41,"719 11th St, New York City, NY 10001"
150661,Watch,1,11.99,2/21/2019 16:48,"835 Spruce St, Atlanta, GA 30301"
150662,Socks,1,11.99,2/1/2019 15:57,"403 North St, Dallas, TX 75001"
150663,Tie,1,2.99,2/14/2019 3:13,"205 Spruce St, Los Angeles, CA 90001"
150664,Bow tie,1,999.99,2/6/2019 15:58,"928 14th St, Dallas, TX 75001"
,,,,,
150665,Gloves,2,2.99,2/10/2019 9:12,"964 7th St, San Francisco, CA 94016"
150666,Scarf,1,11.99,2/5/2019 11:39,"188 Spruce St, San Francisco, CA 94016"
,,,,,
150667,Boots,1,11.95,2/27/2019 23:58,"662 Chestnut St, Dallas, TX 75001"
150668,Mittens,1,11.99,2/14/2019 18:09,"419 7th St, Atlanta, GA 30301"
150669,Stockings,1,700,2/10/2019 3:20,"585 6th St, Atlanta, GA 30301"
150670,Earmuffs,1,3.84,2/28/2019 16:17,"368 Hickory St, Portland, ME 04101"
150671,Hair band,1,99.99,2/9/2019 7:58,"690 14th St, Boston, MA 02215"
150672,Safety pin,1,11.95,2/24/2019 14:03,"869 Spruce St, Dallas, TX 75001"
150673,Pocket watch,1,99.99,2/2/2019 13:50,"688 Spruce St, San Francisco, CA 94016"
150674,Apron,1,600,2/21/2019 11:44,"690 Park St, San Francisco, CA 94016"
150674,Necklace,1,11.95,2/21/2019 11:44,"690 Park St, San Francisco, CA 94016"
150674,Watch,1,11.99,2/21/2019 11:44,"690 Park St, San Francisco, CA 94016"
150675,Socks,1,14.95,2/24/2019 12:57,"395 Spruce St, San Francisco, CA 94016"
150676,Tie,1,149.99,2/17/2019 20:37,"401 Cedar St, Dallas, TX 75001"
150677,Bow tie,1,999.99,2/8/2019 18:26,"221 Elm St, New York City, NY 10001"
150678,Purse,1,3.84,2/17/2019 13:00,"399 Center St, Los Angeles, CA 90001"
150679,Ring,1,99.99,2/17/2019 14:38,"885 Elm St, Seattle, WA 98101"
150680,Gloves,1,700,2/3/2019 12:49,"29 Lakeview St, Austin, TX 73301"
150681,Sunglasses,2,11.95,2/17/2019 22:20,"348 9th St, Seattle, WA 98101"
150682,Apron,1,150,2/15/2019 21:55,"833 Lake St, San Francisco, CA 94016"
150683,Necklace,1,149.99,2/23/2019 22:28,"632 Ridge St, San Francisco, CA 94016"
150684,Watch,1,379.99,2/23/2019 18:41,"615 Jefferson St, San Francisco, CA 94016"
150685,Socks,2,14.95,2/5/2019 13:36,"658 Forest St, Portland, OR 97035"
150686,Tie,1,700,2/28/2019 17:39,"389 Pine St, Los Angeles, CA 90001"
150687,Bow tie,1,11.99,2/27/2019 15:36,"292 Highland St, Los Angeles, CA 90001"
150688,Ring,1,600,2/7/2019 9:30,"719 Maple St, New York City, NY 10001"
150688,Gloves,1,11.99,2/7/2019 9:30,"719 Maple St, New York City, NY 10001"
150689,Scarf,1,2.99,2/24/2019 18:42,"623 10th St, Los Angeles, CA 90001"
150690,Umbrella,1,3.84,2/28/2019 22:41,"167 Highland St, Atlanta, GA 30301"
150691,Boots,1,109.99,2/26/2019 0:43,"902 Adams St, New York City, NY 10001"
150692,Mittens,1,99.99,2/23/2019 19:59,"868 11th St, Boston, MA 02215"
150693,Stockings,1,11.99,2/23/2019 13:45,"403 West St, Boston, MA 02215"
150694,Earmuffs,1,150,2/26/2019 20:58,"813 Church St, Los Angeles, CA 90001"
150695,Hair band,1,3.84,2/7/2019 20:34,"272 4th St, Atlanta, GA 30301"
150696,Safety pin,1,3.84,2/2/2019 13:55,"417 Dogwood St, Boston, MA 02215"
150697,Pocket watch,1,99.99,2/19/2019 9:30,"966 7th St, Seattle, WA 98101"
150698,Apron,1,379.99,2/8/2019 13:19,"375 Maple St, Los Angeles, CA 90001"
150699,Necklace,1,11.95,2/6/2019 15:39,"253 Cherry St, San Francisco, CA 94016"
150700,Watch,1,11.95,2/3/2019 2:10,"551 2nd St, New York City, NY 10001"
150701,Socks,1,999.99,2/7/2019 20:21,"822 Highland St, Dallas, TX 75001"
150702,Tie,1,379.99,2/23/2019 20:58,"27 Wilson St, Los Angeles, CA 90001"
150703,Bow tie,1,389.99,2/3/2019 11:37,"998 Jefferson St, Boston, MA 02215"
150704,Purse,1,389.99,2/11/2019 17:50,"508 Walnut St, Austin, TX 73301"
150705,Ring,1,99.99,2/15/2019 19:37,"189 Elm St, New York City, NY 10001"
150706,Gloves,1,14.95,2/19/2019 12:11,"815 Willow St, San Francisco, CA 94016"
150707,Sunglasses,1,14.95,2/15/2019 20:50,"128 Elm St, San Francisco, CA 94016"
150708,Apron,1,99.99,2/5/2019 14:25,"36 Ridge St, Dallas, TX 75001"
150709,Necklace,1,11.95,2/16/2019 18:54,"507 Washington St, Boston, MA 02215"
150710,Watch,1,389.99,2/1/2019 10:27,"581 Jackson St, San Francisco, CA 94016"
150711,Socks,1,300,2/16/2019 19:16,"320 11th St, San Francisco, CA 94016"
150712,Tie,3,3.84,2/19/2019 14:49,"109 Willow St, New York City, NY 10001"
150713,Bow tie,2,2.99,2/1/2019 9:54,"362 10th St, Dallas, TX 75001"
150714,Ring,1,99.99,2/14/2019 20:46,"539 5th St, Los Angeles, CA 90001"
150715,Gloves,1,150,2/28/2019 16:23,"626 Lakeview St, San Francisco, CA 94016"
150716,Scarf,1,99.99,2/5/2019 12:53,"396 Elm St, Dallas, TX 75001"
150717,Umbrella,1,11.95,2/3/2019 19:43,"202 Maple St, Austin, TX 73301"
150718,Boots,1,3.84,2/20/2019 0:06,"211 Willow St, Atlanta, GA 30301"
150719,Mittens,1,2.99,2/1/2019 14:44,"281 Lake St, Portland, OR 97035"
150720,Stockings,1,149.99,2/10/2019 20:23,"326 10th St, San Francisco, CA 94016"
150721,Earmuffs,1,150,2/14/2019 23:24,"115 Cedar St, San Francisco, CA 94016"
150722,Hair band,2,3.84,2/9/2019 17:56,"859 Cedar St, Seattle, WA 98101"
150723,Safety pin,1,14.95,2/20/2019 20:08,"793 Forest St, Los Angeles, CA 90001"
150724,Pocket watch,1,379.99,2/14/2019 18:37,"168 Forest St, Seattle, WA 98101"
150725,Apron,2,3.84,2/27/2019 9:19,"148 Park St, San Francisco, CA 94016"
150726,Necklace,1,11.95,2/9/2019 15:27,"984 Hickory St, San Francisco, CA 94016"
150727,Watch,1,150,2/21/2019 13:23,"406 4th St, San Francisco, CA 94016"
150728,Socks,1,11.99,2/3/2019 12:04,"7 Highland St, New York City, NY 10001"
150729,Tie,1,600,2/8/2019 11:53,"705 7th St, Boston, MA 02215"
150730,Bow tie,2,11.95,2/16/2019 11:39,"357 Lakeview St, San Francisco, CA 94016"
150731,Purse,1,14.95,2/24/2019 4:22,"907 South St, Seattle, WA 98101"
150732,Ring,1,3.84,2/11/2019 13:04,"417 Ridge St, San Francisco, CA 94016"
150733,Gloves,1,389.99,2/15/2019 0:53,"982 Washington St, Los Angeles, CA 90001"
150734,Sunglasses,1,600,2/13/2019 9:47,"119 Madison St, New York City, NY 10001"
150734,Apron,1,11.95,2/13/2019 9:47,"119 Madison St, New York City, NY 10001"
150735,Necklace,1,3.84,2/13/2019 11:49,"450 6th St, Boston, MA 02215"
150736,Watch,1,11.99,2/21/2019 19:14,"785 Lakeview St, Los Angeles, CA 90001"
150737,Socks,1,2.99,2/14/2019 13:41,"727 Pine St, Los Angeles, CA 90001"
150738,Tie,1,99.99,2/8/2019 21:06,"374 Main St, Atlanta, GA 30301"
150739,Bow tie,1,14.95,2/15/2019 12:08,"21 11th St, Atlanta, GA 30301"
150740,Ring,1,379.99,2/8/2019 19:30,"838 11th St, Portland, OR 97035"
150741,Gloves,1,99.99,2/11/2019 8:16,"755 Maple St, New York City, NY 10001"
150742,Scarf,1,11.99,2/9/2019 23:19,"589 Maple St, San Francisco, CA 94016"
150743,Umbrella,1,2.99,2/17/2019 5:23,"203 Main St, Los Angeles, CA 90001"
150744,Boots,1,379.99,2/7/2019 13:45,"682 5th St, Atlanta, GA 30301"
150745,Mittens,3,3.84,2/26/2019 10:42,"489 Center St, San Francisco, CA 94016"
150746,Stockings,1,2.99,2/1/2019 12:15,"195 North St, Los Angeles, CA 90001"
150747,Earmuffs,1,11.95,2/3/2019 11:18,"275 2nd St, San Francisco, CA 94016"
150748,Hair band,1,2.99,2/27/2019 12:39,"931 11th St, New York City, NY 10001"
150749,Safety pin,1,400,2/19/2019 9:25,"55 6th St, San Francisco, CA 94016"
150750,Pocket watch,1,700,2/5/2019 17:18,"753 Washington St, New York City, NY 10001"
150751,Apron,2,11.95,2/11/2019 18:06,"153 Washington St, Los Angeles, CA 90001"
150752,Necklace,1,11.99,2/8/2019 0:08,"23 4th St, Portland, OR 97035"
150753,Watch,1,14.95,2/28/2019 11:30,"599 7th St, New York City, NY 10001"
150754,Socks,1,2.99,2/27/2019 13:34,"423 Park St, Austin, TX 73301"
150755,Tie,1,3.84,2/20/2019 10:25,"355 Lake St, Austin, TX 73301"
150756,Bow tie,1,99.99,2/3/2019 8:16,"114 West St, Seattle, WA 98101"
150757,Purse,1,11.95,2/18/2019 18:55,"141 Highland St, San Francisco, CA 94016"
150758,Ring,1,700,2/19/2019 9:38,"360 Madison St, Austin, TX 73301"
150758,Gloves,1,11.99,2/19/2019 9:38,"360 Madison St, Austin, TX 73301"
150759,Sunglasses,1,14.95,2/3/2019 5:10,"999 9th St, Boston, MA 02215"
150760,Apron,2,3.84,2/17/2019 20:04,"638 4th St, Los Angeles, CA 90001"
150761,Necklace,1,2.99,2/19/2019 21:47,"358 Maple St, Austin, TX 73301"
150762,Watch,1,11.95,2/15/2019 23:07,"927 Lake St, San Francisco, CA 94016"
150763,Socks,3,3.84,2/11/2019 22:09,"276 2nd St, New York City, NY 10001"
150764,Tie,1,2.99,2/26/2019 11:27,"671 10th St, New York City, NY 10001"
150765,Bow tie,1,3.84,2/13/2019 20:53,"750 Madison St, Seattle, WA 98101"
150766,Ring,1,99.99,2/25/2019 12:50,"969 10th St, San Francisco, CA 94016"
150767,Gloves,1,99.99,2/1/2019 17:13,"38 Wilson St, San Francisco, CA 94016"
150768,Scarf,1,14.95,2/26/2019 17:05,"482 Madison St, Los Angeles, CA 90001"
150769,Umbrella,1,150,2/3/2019 12:41,"470 Madison St, Los Angeles, CA 90001"
150770,Boots,1,379.99,2/6/2019 10:02,"721 Dogwood St, Seattle, WA 98101"
150771,Mittens,1,3.84,2/26/2019 11:16,"619 9th St, New York City, NY 10001"
150772,Stockings,1,99.99,2/25/2019 13:19,"238 8th St, Los Angeles, CA 90001"
150773,Earmuffs,1,3.84,2/8/2019 11:25,"632 Highland St, New York City, NY 10001"
150774,Hair band,1,3.84,2/21/2019 18:25,"579 Adams St, San Francisco, CA 94016"
150775,Safety pin,1,14.95,2/16/2019 21:07,"596 9th St, Seattle, WA 98101"
150776,Pocket watch,1,99.99,2/4/2019 16:57,"480 1st St, Seattle, WA 98101"
150777,Apron,2,14.95,2/14/2019 18:05,"879 Pine St, Los Angeles, CA 90001"
150778,Necklace,1,150,2/4/2019 12:18,"49 Hill St, San Francisco, CA 94016"
150779,Watch,1,149.99,2/28/2019 15:40,"819 Adams St, San Francisco, CA 94016"
150780,Socks,1,600,2/15/2019 20:54,"123 Maple St, Austin, TX 73301"
150781,Tie,1,99.99,2/8/2019 20:23,"219 1st St, Atlanta, GA 30301"
150782,Bow tie,1,14.95,2/18/2019 12:26,"12 Highland St, San Francisco, CA 94016"
150783,Purse,1,2.99,2/27/2019 23:25,"13 Hill St, San Francisco, CA 94016"
150784,Ring,1,3.84,2/22/2019 9:55,"73 Sunset St, New York City, NY 10001"
150785,Gloves,1,150,2/21/2019 18:26,"474 Pine St, Los Angeles, CA 90001"
150786,Sunglasses,2,3.84,2/6/2019 21:28,"856 Highland St, Atlanta, GA 30301"
150787,Apron,1,11.95,2/19/2019 18:20,"110 Washington St, New York City, NY 10001"
150788,Necklace,1,11.99,2/14/2019 16:41,"65 Pine St, New York City, NY 10001"
150789,Watch,1,14.95,2/22/2019 3:03,"156 West St, New York City, NY 10001"
150790,Socks,1,11.95,2/11/2019 13:38,"869 Lincoln St, Seattle, WA 98101"
150791,Tie,1,150,2/19/2019 2:12,"663 Madison St, San Francisco, CA 94016"
150792,Bow tie,1,11.99,2/19/2019 20:45,"343 13th St, Boston, MA 02215"
150793,Ring,1,999.99,2/1/2019 13:15,"210 1st St, Boston, MA 02215"
150794,Gloves,1,2.99,2/27/2019 18:34,"195 Jackson St, Boston, MA 02215"
150795,Scarf,1,389.99,2/26/2019 20:05,"959 4th St, Seattle, WA 98101"
150796,Umbrella,2,2.99,2/23/2019 18:25,"129 Washington St, Atlanta, GA 30301"
150797,Boots,3,11.95,2/18/2019 12:55,"995 Ridge St, Atlanta, GA 30301"
150798,Mittens,1,1700,2/8/2019 11:56,"931 Dogwood St, New York City, NY 10001"
150799,Stockings,1,99.99,2/21/2019 9:55,"445 14th St, Dallas, TX 75001"
150800,Earmuffs,1,11.95,2/23/2019 20:11,"37 North St, Boston, MA 02215"
150801,Hair band,1,2.99,2/10/2019 12:32,"212 Center St, Seattle, WA 98101"
