Order ID,Accessorie,Quantity Ordered,Price Each,Order Date,Purchase Address
210053,Apron,1,14.95,6/4/2019 11:55,"68 Lake St, Los Angeles, CA 90001"
210054,Necklace,1,14.95,6/22/2019 18:26,"175 6th St, Los Angeles, CA 90001"
210055,Watch,1,150,6/17/2019 20:00,"575 Wilson St, Portland, ME 04101"
210056,Socks,1,1700,6/9/2019 0:13,"171 Lakeview St, Seattle, WA 98101"
210057,Tie,2,2.99,6/19/2019 9:23,"82 2nd St, Boston, MA 02215"
210058,Bow tie,1,14.95,6/12/2019 14:17,"641 1st St, Austin, TX 73301"
210059,Ring,1,149.99,6/6/2019 18:50,"902 Hickory St, Los Angeles, CA 90001"
210060,Gloves,1,11.95,6/6/2019 20:24,"592 Elm St, Portland, OR 97035"
210061,Scarf,1,300,6/28/2019 23:36,"975 Elm St, San Francisco, CA 94016"
210062,Umbrella,1,2.99,6/4/2019 14:37,"709 Church St, New York City, NY 10001"
210063,Boots,1,14.95,6/19/2019 23:19,"77 Highland St, Atlanta, GA 30301"
210064,Mittens,1,14.95,6/16/2019 20:39,"101 Lincoln St, Atlanta, GA 30301"
210064,Stockings,1,149.99,6/16/2019 20:39,"101 Lincoln St, Atlanta, GA 30301"
210065,Earmuffs,1,14.95,6/20/2019 15:11,"490 River St, San Francisco, CA 94016"
210066,Hair band,1,700,6/7/2019 12:07,"691 Cherry St, Dallas, TX 75001"
210067,Safety pin,1,11.99,6/16/2019 15:47,"471 Lincoln St, Los Angeles, CA 90001"
210068,Pocket watch,1,3.84,6/9/2019 16:40,"868 6th St, San Francisco, CA 94016"
210069,Apron,1,600,6/11/2019 6:26,"743 2nd St, New York City, NY 10001"
210070,Necklace,1,2.99,6/19/2019 17:05,"977 Johnson St, San Francisco, CA 94016"
210071,Watch,1,14.95,6/10/2019 17:31,"988 Pine St, Portland, OR 97035"
210072,Socks,2,3.84,6/19/2019 16:07,"921 4th St, San Francisco, CA 94016"
210073,Tie,1,99.99,6/14/2019 17:21,"400 Johnson St, Dallas, TX 75001"
,,,,,
210074,Purse,2,3.84,6/25/2019 10:06,"794 Wilson St, Los Angeles, CA 90001"
210075,Ring,1,11.95,6/7/2019 14:29,"216 Main St, Los Angeles, CA 90001"
210076,Gloves,1,3.84,6/16/2019 22:58,"168 Washington St, New York City, NY 10001"
210077,Sunglasses,1,11.99,6/15/2019 7:33,"357 8th St, San Francisco, CA 94016"
210078,Apron,1,999.99,6/8/2019 17:12,"981 Chestnut St, Portland, OR 97035"
210079,Necklace,1,600,6/10/2019 16:48,"516 Park St, San Francisco, CA 94016"
210080,Watch,1,2.99,6/24/2019 21:20,"280 Spruce St, Austin, TX 73301"
210081,Socks,1,99.99,6/1/2019 21:29,"354 Dogwood St, Atlanta, GA 30301"
210082,Tie,1,11.95,6/2/2019 15:26,"119 11th St, Los Angeles, CA 90001"
210083,Bow tie,1,14.95,6/5/2019 9:51,"468 12th St, Boston, MA 02215"
210084,Ring,1,999.99,6/11/2019 18:16,"696 Adams St, Los Angeles, CA 90001"
210085,Gloves,1,149.99,6/8/2019 19:13,"425 13th St, Austin, TX 73301"
210086,Scarf,1,379.99,6/2/2019 21:09,"550 Lake St, San Francisco, CA 94016"
210087,Umbrella,1,14.95,6/30/2019 12:11,"720 Dogwood St, San Francisco, CA 94016"
210088,Boots,1,11.99,6/18/2019 18:37,"619 7th St, Austin, TX 73301"
210089,Mittens,1,11.95,6/24/2019 19:10,"177 8th St, Los Angeles, CA 90001"
210090,Stockings,3,2.99,6/29/2019 15:43,"534 Johnson St, Portland, OR 97035"
210091,Earmuffs,1,1700,6/3/2019 5:39,"238 5th St, San Francisco, CA 94016"
210092,Hair band,1,11.95,6/2/2019 19:52,"359 Jefferson St, San Francisco, CA 94016"
210093,Safety pin,1,150,6/4/2019 8:52,"2 Hill St, San Francisco, CA 94016"
210094,Pocket watch,1,2.99,6/6/2019 11:55,"968 2nd St, Austin, TX 73301"
210095,Apron,2,2.99,6/27/2019 14:01,"930 North St, Atlanta, GA 30301"
210096,Necklace,1,149.99,6/10/2019 10:17,"126 8th St, Atlanta, GA 30301"
210097,Watch,1,14.95,6/7/2019 12:26,"399 Spruce St, Seattle, WA 98101"
210098,Socks,1,2.99,6/6/2019 0:11,"587 Adams St, San Francisco, CA 94016"
210099,Tie,2,14.95,6/17/2019 20:56,"362 Highland St, Seattle, WA 98101"
210100,Bow tie,1,150,6/27/2019 9:30,"550 7th St, New York City, NY 10001"
210101,Purse,1,400,6/5/2019 13:53,"944 Hickory St, Los Angeles, CA 90001"
210102,Ring,1,11.99,6/17/2019 9:05,"275 Forest St, San Francisco, CA 94016"
210103,Gloves,1,600,6/1/2019 17:58,"626 12th St, Los Angeles, CA 90001"
210104,Sunglasses,1,99.99,6/14/2019 16:51,"324 Lake St, Los Angeles, CA 90001"
210105,Apron,3,3.84,6/19/2019 20:22,"445 11th St, Boston, MA 02215"
210106,Necklace,2,11.99,6/12/2019 20:04,"531 Johnson St, Austin, TX 73301"
210107,Watch,1,14.95,6/13/2019 7:19,"325 Jefferson St, Los Angeles, CA 90001"
210108,Socks,1,149.99,6/25/2019 12:37,"859 Center St, San Francisco, CA 94016"
210109,Tie,1,14.95,6/24/2019 12:04,"820 West St, Boston, MA 02215"
210110,Bow tie,1,150,6/13/2019 18:26,"194 Hill St, Portland, OR 97035"
210111,Ring,1,14.95,6/12/2019 20:58,"792 9th St, Boston, MA 02215"
210112,Gloves,1,11.95,6/5/2019 21:44,"838 Center St, San Francisco, CA 94016"
210113,Scarf,1,11.95,6/30/2019 18:44,"258 Hickory St, Seattle, WA 98101"
210114,Umbrella,1,11.99,6/20/2019 7:19,"559 Walnut St, San Francisco, CA 94016"
210115,Boots,1,150,6/4/2019 19:16,"85 6th St, Boston, MA 02215"
210116,Mittens,1,99.99,6/13/2019 21:52,"65 Elm St, San Francisco, CA 94016"
210117,Stockings,1,99.99,6/25/2019 17:23,"371 9th St, New York City, NY 10001"
210118,Earmuffs,1,99.99,6/23/2019 12:29,"208 1st St, San Francisco, CA 94016"
210119,Hair band,2,11.99,6/24/2019 18:02,"800 River St, Los Angeles, CA 90001"
210120,Safety pin,1,3.84,6/28/2019 11:00,"316 Sunset St, Dallas, TX 75001"
210121,Pocket watch,1,11.99,6/10/2019 17:13,"330 Lake St, Boston, MA 02215"
210122,Apron,1,3.84,6/27/2019 21:23,"448 Jefferson St, Dallas, TX 75001"
210123,Necklace,1,2.99,6/1/2019 22:36,"194 12th St, San Francisco, CA 94016"
210124,Watch,1,11.99,6/13/2019 10:16,"256 Washington St, Portland, ME 04101"
210125,Socks,1,150,6/1/2019 11:02,"889 Sunset St, Boston, MA 02215"
210126,Tie,1,109.99,6/21/2019 18:51,"803 Pine St, Los Angeles, CA 90001"
210127,Bow tie,1,3.84,6/15/2019 11:23,"592 Jackson St, San Francisco, CA 94016"
210128,Purse,1,14.95,6/8/2019 7:20,"880 Jackson St, New York City, NY 10001"
210129,Ring,1,11.95,6/11/2019 12:13,"36 6th St, Atlanta, GA 30301"
210130,Gloves,5,2.99,6/11/2019 10:26,"714 Lincoln St, San Francisco, CA 94016"
210131,Sunglasses,1,3.84,6/29/2019 10:16,"653 Maple St, San Francisco, CA 94016"
210132,Apron,2,150,6/18/2019 21:24,"127 5th St, San Francisco, CA 94016"
210133,Necklace,2,3.84,6/26/2019 19:19,"712 Park St, Seattle, WA 98101"
210134,Watch,1,3.84,6/17/2019 11:40,"362 Chestnut St, Portland, OR 97035"
210135,Socks,2,11.99,6/26/2019 23:56,"557 Dogwood St, San Francisco, CA 94016"
210136,Tie,1,11.99,6/12/2019 22:13,"554 Dogwood St, Dallas, TX 75001"
210137,Bow tie,1,3.84,6/18/2019 20:05,"479 2nd St, Los Angeles, CA 90001"
210138,Ring,1,389.99,6/25/2019 17:58,"445 Wilson St, San Francisco, CA 94016"
210139,Gloves,1,3.84,6/2/2019 20:55,"572 Elm St, Boston, MA 02215"
210140,Scarf,1,3.84,6/18/2019 13:54,"746 Lincoln St, Los Angeles, CA 90001"
210141,Umbrella,1,99.99,6/15/2019 18:45,"6 Lake St, Los Angeles, CA 90001"
210142,Boots,1,300,6/24/2019 18:26,"669 7th St, San Francisco, CA 94016"
210143,Mittens,1,99.99,6/25/2019 10:05,"777 Ridge St, Atlanta, GA 30301"
210144,Stockings,1,389.99,6/17/2019 15:19,"255 5th St, Portland, OR 97035"
210144,Earmuffs,1,3.84,6/17/2019 15:19,"255 5th St, Portland, OR 97035"
210145,Hair band,1,109.99,6/28/2019 22:20,"860 Washington St, Atlanta, GA 30301"
210146,Safety pin,1,3.84,6/25/2019 20:20,"199 7th St, San Francisco, CA 94016"
210147,Pocket watch,1,99.99,6/12/2019 22:37,"144 Maple St, Austin, TX 73301"
210148,Apron,1,109.99,6/16/2019 7:24,"710 Washington St, Atlanta, GA 30301"
210148,Necklace,1,11.99,6/16/2019 7:24,"710 Washington St, Atlanta, GA 30301"
210149,Watch,1,11.95,6/14/2019 17:09,"978 Walnut St, Atlanta, GA 30301"
210150,Socks,1,149.99,6/11/2019 13:10,"149 Pine St, San Francisco, CA 94016"
210151,Tie,1,11.95,6/10/2019 21:51,"655 1st St, Los Angeles, CA 90001"
210152,Bow tie,2,2.99,6/20/2019 22:11,"937 10th St, Portland, OR 97035"
210153,Purse,2,14.95,6/9/2019 14:58,"305 Cherry St, New York City, NY 10001"
210154,Ring,1,700,6/2/2019 16:07,"273 Madison St, New York City, NY 10001"
210155,Gloves,1,2.99,6/8/2019 18:33,"636 West St, New York City, NY 10001"
210156,Sunglasses,1,11.95,6/2/2019 11:37,"333 13th St, Los Angeles, CA 90001"
210157,Apron,1,3.84,6/20/2019 8:46,"697 West St, San Francisco, CA 94016"
210158,Necklace,1,389.99,6/12/2019 11:50,"65 Hill St, San Francisco, CA 94016"
210159,Watch,1,11.99,6/12/2019 13:43,"488 Johnson St, Dallas, TX 75001"
210160,Socks,1,1700,6/18/2019 13:22,"711 Ridge St, New York City, NY 10001"
210161,Tie,1,150,6/27/2019 19:24,"549 5th St, Boston, MA 02215"
210162,Bow tie,1,1700,6/20/2019 21:02,"237 Maple St, Seattle, WA 98101"
210163,Ring,1,11.95,6/16/2019 13:57,"584 Meadow St, San Francisco, CA 94016"
210164,Gloves,1,2.99,6/6/2019 20:05,"861 Walnut St, Portland, OR 97035"
210165,Scarf,1,149.99,6/18/2019 16:43,"569 River St, Los Angeles, CA 90001"
210166,Umbrella,1,99.99,6/21/2019 21:33,"883 Church St, Austin, TX 73301"
210167,Boots,1,150,6/23/2019 14:57,"433 13th St, Dallas, TX 75001"
210168,Mittens,1,11.95,6/9/2019 11:28,"690 West St, Seattle, WA 98101"
210169,Stockings,1,3.84,6/26/2019 19:04,"890 7th St, San Francisco, CA 94016"
210170,Earmuffs,1,400,6/5/2019 20:00,"405 Pine St, Seattle, WA 98101"
210171,Hair band,1,600,6/30/2019 13:59,"503 Dogwood St, New York City, NY 10001"
210172,Safety pin,1,11.95,6/15/2019 20:59,"661 Ridge St, New York City, NY 10001"
210173,Pocket watch,1,109.99,6/29/2019 2:07,"240 Sunset St, Boston, MA 02215"
210174,Apron,1,149.99,6/5/2019 15:22,"971 Madison St, San Francisco, CA 94016"
210175,Necklace,1,2.99,6/26/2019 13:56,"945 Lincoln St, Austin, TX 73301"
210176,Watch,1,600,6/28/2019 17:53,"98 Wilson St, Los Angeles, CA 90001"
210177,Socks,1,11.99,6/26/2019 19:23,"831 Madison St, Los Angeles, CA 90001"
210178,Tie,1,379.99,6/14/2019 20:06,"2 Lake St, Boston, MA 02215"
210179,Bow tie,1,600,6/7/2019 15:42,"143 Willow St, Boston, MA 02215"
210180,Purse,1,149.99,6/18/2019 18:59,"227 Forest St, New York City, NY 10001"
210181,Ring,1,700,6/1/2019 10:30,"236 Madison St, Dallas, TX 75001"
210182,Gloves,1,3.84,6/20/2019 17:56,"396 Walnut St, Portland, OR 97035"
210183,Sunglasses,2,2.99,6/9/2019 1:53,"201 Lake St, Boston, MA 02215"
210184,Apron,1,11.99,6/27/2019 21:49,"551 Madison St, San Francisco, CA 94016"
210185,Necklace,1,700,6/27/2019 8:16,"338 Meadow St, Portland, OR 97035"
210186,Watch,1,11.95,6/4/2019 15:47,"197 11th St, San Francisco, CA 94016"
210187,Socks,2,14.95,6/28/2019 15:36,"444 Lincoln St, Boston, MA 02215"
210188,Tie,1,2.99,6/11/2019 14:31,"462 Meadow St, Boston, MA 02215"
210189,Bow tie,1,700,6/3/2019 17:22,"430 Wilson St, New York City, NY 10001"
210190,Ring,1,379.99,6/14/2019 11:28,"475 Sunset St, Los Angeles, CA 90001"
210191,Gloves,1,300,6/27/2019 18:47,"90 Hickory St, Atlanta, GA 30301"
210192,Scarf,1,150,6/28/2019 20:20,"114 Lincoln St, Dallas, TX 75001"
210193,Umbrella,1,379.99,6/5/2019 12:36,"902 Maple St, New York City, NY 10001"
210194,Boots,1,11.95,6/30/2019 15:43,"518 Chestnut St, Los Angeles, CA 90001"
210195,Mittens,1,150,6/26/2019 22:50,"343 Adams St, Dallas, TX 75001"
210196,Stockings,1,2.99,6/28/2019 19:54,"505 Cherry St, Seattle, WA 98101"
210197,Earmuffs,1,600,6/11/2019 18:50,"187 8th St, San Francisco, CA 94016"
210198,Hair band,1,389.99,6/20/2019 20:33,"437 Lakeview St, Seattle, WA 98101"
210199,Safety pin,1,600,6/10/2019 11:14,"682 Madison St, San Francisco, CA 94016"
210200,Pocket watch,1,379.99,6/14/2019 20:33,"688 Lincoln St, Dallas, TX 75001"
210201,Apron,2,99.99,6/18/2019 7:20,"135 14th St, Austin, TX 73301"
210202,Necklace,1,99.99,6/28/2019 13:26,"734 Highland St, Los Angeles, CA 90001"
210203,Watch,1,99.99,6/24/2019 17:10,"172 Highland St, Atlanta, GA 30301"
210204,Socks,1,150,6/29/2019 12:20,"72 Lake St, New York City, NY 10001"
210205,Tie,1,300,6/8/2019 16:00,"28 13th St, San Francisco, CA 94016"
210206,Bow tie,1,11.99,6/7/2019 17:59,"994 Walnut St, Atlanta, GA 30301"
210207,Purse,1,600,6/16/2019 9:47,"40 11th St, Portland, OR 97035"
210207,Ring,1,11.95,6/16/2019 9:47,"40 11th St, Portland, OR 97035"
210208,Gloves,2,11.95,6/2/2019 19:37,"591 8th St, Dallas, TX 75001"
210209,Sunglasses,1,999.99,6/9/2019 18:18,"322 11th St, San Francisco, CA 94016"
210210,Apron,1,600,6/26/2019 19:07,"948 Maple St, Boston, MA 02215"
210211,Necklace,1,3.84,6/20/2019 12:33,"358 Park St, Austin, TX 73301"
210212,Watch,1,3.84,6/29/2019 11:22,"715 11th St, Los Angeles, CA 90001"
210213,Socks,1,99.99,6/5/2019 11:53,"936 Maple St, Los Angeles, CA 90001"
210214,Tie,1,149.99,6/18/2019 20:00,"847 9th St, Los Angeles, CA 90001"
210215,Bow tie,1,2.99,6/28/2019 20:01,"106 North St, Atlanta, GA 30301"
210216,Ring,1,2.99,6/14/2019 18:52,"445 Highland St, Atlanta, GA 30301"
210217,Gloves,1,109.99,6/16/2019 16:58,"735 Church St, Atlanta, GA 30301"
210218,Scarf,1,14.95,6/1/2019 12:12,"52 9th St, New York City, NY 10001"
210219,Umbrella,1,11.95,6/12/2019 13:55,"896 Lakeview St, Los Angeles, CA 90001"
210220,Boots,1,2.99,6/24/2019 14:05,"601 Center St, Portland, OR 97035"
210221,Mittens,1,109.99,6/11/2019 11:27,"285 1st St, Boston, MA 02215"
210222,Stockings,1,379.99,6/16/2019 10:57,"83 Lincoln St, Los Angeles, CA 90001"
210223,Earmuffs,1,2.99,6/24/2019 9:30,"566 South St, New York City, NY 10001"
