Order ID,Accessorie,Quantity Ordered,Price Each,Order Date,Purchase Address
236759,Boots,1,99.99,8/27/2019 12:09,"848 5th St, New York City, NY 10001"
236760,Mittens,1,3.84,8/29/2019 17:02,"35 Spruce St, Boston, MA 02215"
236761,Stockings,1,149.99,8/19/2019 21:43,"148 Chestnut St, San Francisco, CA 94016"
236762,Earmuffs,1,2.99,8/16/2019 14:25,"632 Cherry St, San Francisco, CA 94016"
236763,Hair band,1,150,8/6/2019 10:23,"288 Lake St, Seattle, WA 98101"
236764,Safety pin,1,99.99,8/22/2019 15:48,"663 Elm St, Boston, MA 02215"
236765,Pocket watch,1,11.99,8/24/2019 10:48,"731 10th St, San Francisco, CA 94016"
236766,Apron,1,11.99,8/19/2019 17:13,"287 Highland St, Seattle, WA 98101"
236767,Necklace,1,700,8/9/2019 13:51,"41 Adams St, Dallas, TX 75001"
236768,Watch,2,3.84,8/27/2019 10:21,"352 1st St, Portland, OR 97035"
236769,Socks,1,3.84,8/25/2019 13:18,"270 Cherry St, Dallas, TX 75001"
236770,Tie,1,11.99,8/13/2019 8:46,"796 Park St, San Francisco, CA 94016"
236771,Bow tie,1,600,8/7/2019 18:04,"942 Elm St, Los Angeles, CA 90001"
236772,Purse,1,150,8/18/2019 5:31,"61 Park St, Portland, OR 97035"
236773,Ring,1,150,8/20/2019 20:16,"742 Forest St, Austin, TX 73301"
236774,Gloves,2,2.99,8/13/2019 15:57,"634 Pine St, Austin, TX 73301"
236775,Sunglasses,2,2.99,8/6/2019 8:25,"3 Dogwood St, New York City, NY 10001"
236776,Apron,1,99.99,8/25/2019 2:53,"729 Washington St, New York City, NY 10001"
236777,Necklace,1,14.95,8/29/2019 13:25,"61 Park St, New York City, NY 10001"
236778,Watch,1,11.99,8/29/2019 22:52,"625 Forest St, Dallas, TX 75001"
236779,Socks,1,149.99,8/29/2019 9:31,"546 9th St, San Francisco, CA 94016"
236780,Tie,1,14.95,8/18/2019 18:50,"890 2nd St, Seattle, WA 98101"
236781,Bow tie,1,389.99,8/19/2019 6:52,"707 Wilson St, Atlanta, GA 30301"
236782,Ring,1,11.95,8/15/2019 16:45,"366 Washington St, Boston, MA 02215"
236783,Gloves,2,3.84,8/4/2019 10:06,"350 Dogwood St, Boston, MA 02215"
236784,Scarf,1,2.99,8/29/2019 13:17,"501 Maple St, Boston, MA 02215"
236785,Umbrella,1,150,8/22/2019 19:17,"645 North St, Dallas, TX 75001"
236786,Boots,1,14.95,8/6/2019 8:41,"307 10th St, San Francisco, CA 94016"
236787,Mittens,1,2.99,8/27/2019 14:06,"195 Wilson St, Boston, MA 02215"
236788,Stockings,1,700,8/21/2019 12:09,"598 13th St, Los Angeles, CA 90001"
236789,Earmuffs,1,14.95,8/21/2019 12:07,"377 South St, San Francisco, CA 94016"
236790,Hair band,2,109.99,8/21/2019 21:28,"212 Hill St, San Francisco, CA 94016"
236791,Safety pin,1,149.99,8/6/2019 17:53,"26 Jefferson St, Atlanta, GA 30301"
236792,Pocket watch,1,11.99,8/22/2019 14:38,"326 Johnson St, New York City, NY 10001"
236793,Apron,1,11.95,8/12/2019 12:01,"961 South St, Los Angeles, CA 90001"
236794,Necklace,1,11.99,8/5/2019 17:14,"588 Pine St, Dallas, TX 75001"
236795,Watch,4,3.84,8/13/2019 18:02,"235 South St, Austin, TX 73301"
236796,Socks,1,11.99,8/15/2019 16:14,"623 South St, Atlanta, GA 30301"
236797,Tie,1,600,8/16/2019 18:45,"835 12th St, Los Angeles, CA 90001"
236798,Bow tie,2,14.95,8/19/2019 8:59,"614 7th St, Los Angeles, CA 90001"
236799,Purse,1,600,8/1/2019 12:38,"309 2nd St, San Francisco, CA 94016"
236799,Ring,1,11.99,8/1/2019 12:38,"309 2nd St, San Francisco, CA 94016"
236800,Gloves,1,14.95,8/21/2019 15:02,"389 Highland St, Boston, MA 02215"
236801,Sunglasses,1,11.95,8/24/2019 0:22,"43 Jackson St, Dallas, TX 75001"
236802,Apron,1,389.99,8/1/2019 18:43,"668 9th St, Los Angeles, CA 90001"
236803,Necklace,4,3.84,8/25/2019 12:36,"124 Forest St, San Francisco, CA 94016"
236804,Watch,1,999.99,8/6/2019 23:10,"933 Center St, Los Angeles, CA 90001"
236805,Socks,1,11.95,8/23/2019 16:27,"445 10th St, New York City, NY 10001"
236806,Tie,1,11.95,8/6/2019 2:22,"828 Madison St, Boston, MA 02215"
236807,Bow tie,1,11.95,8/27/2019 20:49,"962 Highland St, Seattle, WA 98101"
236808,Ring,1,3.84,8/24/2019 8:04,"782 12th St, New York City, NY 10001"
236809,Gloves,1,600,8/1/2019 20:53,"444 South St, Seattle, WA 98101"
236810,Scarf,1,14.95,8/23/2019 7:47,"318 10th St, San Francisco, CA 94016"
236811,Umbrella,1,11.99,8/4/2019 16:44,"352 Cherry St, San Francisco, CA 94016"
236812,Boots,1,11.99,8/25/2019 19:48,"970 2nd St, Los Angeles, CA 90001"
236813,Mittens,1,14.95,8/4/2019 15:29,"170 West St, Los Angeles, CA 90001"
236814,Stockings,2,2.99,8/14/2019 19:24,"510 South St, San Francisco, CA 94016"
236815,Earmuffs,1,149.99,8/28/2019 17:55,"378 Adams St, Portland, ME 04101"
236816,Hair band,1,11.95,8/13/2019 20:45,"179 Jackson St, New York City, NY 10001"
236817,Safety pin,1,11.99,8/4/2019 17:09,"21 Lake St, Boston, MA 02215"
236818,Pocket watch,1,14.95,8/24/2019 9:20,"462 Madison St, Dallas, TX 75001"
236819,Apron,1,150,8/15/2019 15:37,"672 1st St, San Francisco, CA 94016"
236820,Necklace,1,14.95,8/4/2019 23:25,"531 10th St, San Francisco, CA 94016"
236821,Watch,2,3.84,8/7/2019 11:48,"590 11th St, Seattle, WA 98101"
236822,Socks,1,389.99,8/25/2019 10:07,"184 Johnson St, San Francisco, CA 94016"
236823,Tie,1,2.99,8/22/2019 6:22,"861 Hickory St, Los Angeles, CA 90001"
236824,Bow tie,1,11.99,8/24/2019 6:24,"323 11th St, New York City, NY 10001"
236825,Purse,1,11.95,8/1/2019 12:51,"988 West St, Los Angeles, CA 90001"
236826,Ring,1,109.99,8/6/2019 12:19,"636 9th St, Seattle, WA 98101"
236827,Gloves,1,14.95,8/30/2019 21:25,"9 Center St, Atlanta, GA 30301"
236828,Sunglasses,1,150,8/11/2019 23:19,"515 13th St, San Francisco, CA 94016"
236829,Apron,1,400,8/16/2019 8:51,"27 2nd St, Los Angeles, CA 90001"
236829,Necklace,1,11.95,8/16/2019 8:51,"27 2nd St, Los Angeles, CA 90001"
236830,Watch,1,150,8/10/2019 23:40,"581 6th St, Dallas, TX 75001"
236831,Socks,1,11.99,8/24/2019 2:47,"115 Lake St, Atlanta, GA 30301"
236832,Tie,1,150,8/9/2019 21:14,"479 Adams St, Seattle, WA 98101"
236833,Bow tie,1,11.99,8/6/2019 9:39,"848 7th St, New York City, NY 10001"
236834,Ring,1,99.99,8/10/2019 0:11,"4 Willow St, Los Angeles, CA 90001"
236835,Gloves,1,300,8/29/2019 10:55,"276 Chestnut St, San Francisco, CA 94016"
236836,Scarf,1,14.95,8/21/2019 20:51,"304 Maple St, San Francisco, CA 94016"
236837,Umbrella,1,11.99,8/16/2019 0:31,"693 Forest St, San Francisco, CA 94016"
236838,Boots,1,2.99,8/28/2019 20:16,"899 South St, Los Angeles, CA 90001"
236839,Mittens,1,3.84,8/6/2019 9:35,"18 Sunset St, Los Angeles, CA 90001"
236840,Stockings,1,150,8/28/2019 10:21,"580 Wilson St, Dallas, TX 75001"
236841,Earmuffs,1,109.99,8/30/2019 13:29,"307 Jefferson St, Los Angeles, CA 90001"
236842,Hair band,1,11.95,8/6/2019 19:10,"659 Madison St, Portland, OR 97035"
236843,Safety pin,1,2.99,8/25/2019 12:33,"821 Lakeview St, New York City, NY 10001"
236844,Pocket watch,1,149.99,8/10/2019 17:48,"297 6th St, Los Angeles, CA 90001"
236845,Apron,1,389.99,8/18/2019 18:14,"327 Jackson St, Seattle, WA 98101"
236846,Necklace,1,3.84,8/5/2019 10:13,"440 6th St, Los Angeles, CA 90001"
236847,Watch,3,3.84,8/29/2019 9:32,"490 Maple St, Portland, OR 97035"
236848,Socks,1,11.99,8/27/2019 18:13,"56 5th St, New York City, NY 10001"
236849,Tie,1,150,8/4/2019 18:13,"775 4th St, San Francisco, CA 94016"
236850,Bow tie,1,600,8/31/2019 0:09,"543 Ridge St, New York City, NY 10001"
236851,Purse,1,389.99,8/29/2019 0:08,"192 13th St, New York City, NY 10001"
236852,Ring,1,11.99,8/20/2019 10:06,"235 Cherry St, Portland, OR 97035"
236853,Gloves,1,300,8/22/2019 0:29,"68 11th St, Dallas, TX 75001"
236854,Sunglasses,1,11.95,8/14/2019 5:56,"753 Adams St, San Francisco, CA 94016"
236855,Apron,1,99.99,8/28/2019 12:15,"360 River St, Seattle, WA 98101"
236856,Necklace,3,3.84,8/9/2019 13:11,"661 Center St, Seattle, WA 98101"
236857,Watch,1,11.99,8/31/2019 16:16,"363 6th St, Atlanta, GA 30301"
236858,Socks,1,14.95,8/1/2019 20:34,"35 Jefferson St, San Francisco, CA 94016"
236859,Tie,1,379.99,8/22/2019 10:16,"833 Jefferson St, Boston, MA 02215"
236860,Bow tie,1,11.95,8/1/2019 19:22,"311 Cherry St, San Francisco, CA 94016"
236861,Ring,2,11.99,8/4/2019 18:46,"990 Washington St, Atlanta, GA 30301"
236862,Gloves,1,149.99,8/26/2019 13:51,"173 South St, San Francisco, CA 94016"
236863,Scarf,1,11.99,8/2/2019 21:40,"674 Walnut St, New York City, NY 10001"
236864,Umbrella,1,150,8/23/2019 12:01,"166 Park St, Portland, OR 97035"
236865,Boots,1,11.95,8/9/2019 8:42,"874 Main St, Austin, TX 73301"
236866,Mittens,1,3.84,8/19/2019 19:17,"583 Spruce St, Portland, ME 04101"
236867,Stockings,1,11.95,8/8/2019 15:20,"948 Highland St, Los Angeles, CA 90001"
236868,Earmuffs,1,11.99,8/29/2019 23:19,"363 2nd St, Boston, MA 02215"
236869,Hair band,1,99.99,8/30/2019 19:58,"436 Main St, Portland, OR 97035"
236870,Safety pin,1,600,8/9/2019 20:04,"384 5th St, New York City, NY 10001"
236871,Pocket watch,1,11.99,8/26/2019 17:10,"478 9th St, San Francisco, CA 94016"
236872,Apron,1,11.99,8/2/2019 22:59,"39 Johnson St, San Francisco, CA 94016"
236873,Necklace,1,14.95,8/26/2019 11:24,"610 Chestnut St, San Francisco, CA 94016"
236874,Watch,1,379.99,8/10/2019 1:57,"800 4th St, Los Angeles, CA 90001"
236875,Socks,1,11.95,8/13/2019 9:22,"342 11th St, New York City, NY 10001"
,,,,,
236876,Bow tie,1,600,8/14/2019 20:52,"646 14th St, Boston, MA 02215"
236877,Purse,1,150,8/27/2019 21:23,"133 Ridge St, Atlanta, GA 30301"
236878,Ring,1,999.99,8/8/2019 7:41,"35 Lincoln St, New York City, NY 10001"
236879,Gloves,2,3.84,8/14/2019 21:01,"284 West St, San Francisco, CA 94016"
236880,Sunglasses,1,379.99,8/10/2019 14:46,"631 Highland St, Atlanta, GA 30301"
236881,Apron,1,2.99,8/5/2019 22:54,"342 Lake St, New York City, NY 10001"
236882,Necklace,1,1700,8/9/2019 14:05,"109 9th St, New York City, NY 10001"
236883,Watch,1,150,8/27/2019 19:45,"589 2nd St, Atlanta, GA 30301"
236884,Socks,1,2.99,8/13/2019 5:10,"424 Meadow St, Portland, OR 97035"
236885,Tie,1,389.99,8/15/2019 12:10,"835 Cedar St, Portland, OR 97035"
236885,Bow tie,1,11.95,8/15/2019 12:10,"835 Cedar St, Portland, OR 97035"
236886,Ring,1,99.99,8/21/2019 22:23,"310 Hill St, Los Angeles, CA 90001"
236887,Gloves,1,389.99,8/31/2019 10:20,"974 5th St, Los Angeles, CA 90001"
236888,Scarf,1,1700,8/1/2019 16:57,"887 Meadow St, New York City, NY 10001"
236889,Umbrella,1,149.99,8/21/2019 21:06,"429 Sunset St, San Francisco, CA 94016"
236890,Boots,1,14.95,8/11/2019 0:35,"475 Lincoln St, Seattle, WA 98101"
236891,Mittens,1,300,8/7/2019 13:41,"385 4th St, Portland, ME 04101"
236892,Stockings,1,14.95,8/8/2019 15:35,"651 Madison St, Atlanta, GA 30301"
236893,Earmuffs,1,999.99,8/7/2019 19:37,"942 Madison St, San Francisco, CA 94016"
236894,Hair band,1,11.95,8/3/2019 21:55,"386 River St, Atlanta, GA 30301"
236895,Safety pin,1,11.95,8/1/2019 20:37,"243 Cedar St, Los Angeles, CA 90001"
236896,Pocket watch,1,3.84,8/14/2019 22:41,"959 Madison St, Dallas, TX 75001"
236897,Apron,1,3.84,8/31/2019 15:13,"663 Dogwood St, Austin, TX 73301"
236898,Necklace,1,14.95,8/11/2019 23:36,"236 River St, San Francisco, CA 94016"
236899,Watch,1,150,8/21/2019 14:31,"954 Pine St, San Francisco, CA 94016"
236900,Socks,1,99.99,8/26/2019 18:50,"405 Ridge St, Portland, ME 04101"
236901,Tie,1,11.95,8/1/2019 18:11,"635 9th St, Seattle, WA 98101"
236902,Bow tie,1,3.84,8/2/2019 9:24,"799 North St, San Francisco, CA 94016"
236903,Purse,2,3.84,8/27/2019 1:31,"410 9th St, San Francisco, CA 94016"
236904,Ring,1,150,8/15/2019 5:20,"998 Center St, San Francisco, CA 94016"
236905,Gloves,1,14.95,8/21/2019 15:22,"705 West St, Los Angeles, CA 90001"
,,,,,
236906,Apron,1,14.95,8/14/2019 19:46,"39 Main St, Atlanta, GA 30301"
236907,Necklace,1,11.99,8/24/2019 18:09,"865 Jefferson St, San Francisco, CA 94016"
236908,Watch,2,2.99,8/16/2019 14:13,"851 Madison St, Los Angeles, CA 90001"
236909,Socks,4,2.99,8/1/2019 9:42,"912 Wilson St, Boston, MA 02215"
236910,Tie,1,11.95,8/17/2019 3:33,"744 5th St, New York City, NY 10001"
236911,Bow tie,1,3.84,8/27/2019 16:27,"398 Cherry St, Austin, TX 73301"
236912,Ring,1,14.95,8/18/2019 19:00,"682 Dogwood St, San Francisco, CA 94016"
236913,Gloves,1,2.99,8/13/2019 22:29,"712 South St, Boston, MA 02215"
236914,Scarf,1,2.99,8/23/2019 11:59,"87 Adams St, Portland, OR 97035"
236915,Umbrella,1,11.99,8/17/2019 11:06,"272 Ridge St, San Francisco, CA 94016"
236916,Boots,1,11.99,8/31/2019 7:58,"474 Cedar St, Austin, TX 73301"
236917,Mittens,1,999.99,8/24/2019 13:28,"847 Highland St, Portland, OR 97035"
236918,Stockings,1,14.95,8/4/2019 10:12,"180 Main St, Atlanta, GA 30301"
236919,Earmuffs,2,3.84,8/28/2019 20:59,"30 Elm St, Atlanta, GA 30301"
236920,Hair band,1,11.99,8/10/2019 11:35,"673 1st St, New York City, NY 10001"
236921,Safety pin,1,400,8/10/2019 12:45,"309 1st St, San Francisco, CA 94016"
236922,Pocket watch,1,11.99,8/12/2019 9:39,"346 Wilson St, New York City, NY 10001"
236923,Apron,2,2.99,8/27/2019 15:55,"306 6th St, Los Angeles, CA 90001"
236924,Necklace,1,109.99,8/29/2019 16:39,"752 Willow St, Los Angeles, CA 90001"
236925,Watch,1,11.99,8/8/2019 21:32,"559 Cedar St, San Francisco, CA 94016"
236926,Socks,1,3.84,8/25/2019 21:02,"182 Pine St, New York City, NY 10001"
236927,Tie,1,379.99,8/19/2019 9:32,"548 11th St, San Francisco, CA 94016"
236928,Bow tie,1,700,8/22/2019 8:30,"319 12th St, San Francisco, CA 94016"
236929,Purse,2,11.99,8/11/2019 15:08,"607 Chestnut St, San Francisco, CA 94016"
236930,Ring,1,999.99,8/4/2019 7:01,"894 Jackson St, New York City, NY 10001"
236931,Gloves,1,150,8/25/2019 8:34,"57 2nd St, New York City, NY 10001"
236932,Sunglasses,1,700,8/18/2019 18:52,"428 Hickory St, Seattle, WA 98101"
236933,Apron,1,2.99,8/19/2019 20:32,"164 Pine St, San Francisco, CA 94016"
236934,Necklace,1,3.84,8/20/2019 11:53,"426 Ridge St, San Francisco, CA 94016"
236935,Watch,1,150,8/16/2019 17:29,"972 11th St, New York City, NY 10001"
236936,Socks,1,99.99,8/30/2019 13:48,"721 11th St, San Francisco, CA 94016"
236937,Tie,1,400,8/6/2019 18:20,"231 Washington St, Boston, MA 02215"
236938,Bow tie,1,3.84,8/12/2019 17:07,"731 Cherry St, Seattle, WA 98101"
236939,Ring,1,11.95,8/28/2019 23:28,"608 Willow St, Boston, MA 02215"
236940,Gloves,1,11.99,8/3/2019 19:09,"976 Forest St, Boston, MA 02215"
236941,Scarf,1,14.95,8/22/2019 9:46,"665 Wilson St, San Francisco, CA 94016"
236942,Umbrella,1,14.95,8/16/2019 12:24,"902 4th St, Los Angeles, CA 90001"
236943,Boots,2,2.99,8/4/2019 16:04,"387 Lincoln St, Seattle, WA 98101"
236944,Mittens,1,99.99,8/25/2019 19:33,"139 Cedar St, Boston, MA 02215"
236945,Stockings,1,600,8/30/2019 10:00,"904 Jefferson St, Portland, OR 97035"
236946,Earmuffs,3,3.84,8/18/2019 8:24,"371 Chestnut St, San Francisco, CA 94016"
236947,Hair band,1,109.99,8/19/2019 23:52,"845 Lincoln St, Los Angeles, CA 90001"
236948,Safety pin,2,14.95,8/12/2019 0:44,"134 Highland St, San Francisco, CA 94016"
236949,Pocket watch,1,99.99,8/28/2019 18:58,"168 Jefferson St, San Francisco, CA 94016"
236950,Apron,1,99.99,8/27/2019 15:50,"146 Hill St, San Francisco, CA 94016"
236951,Necklace,1,149.99,8/12/2019 22:15,"714 8th St, Los Angeles, CA 90001"
236952,Watch,1,700,8/1/2019 16:01,"386 7th St, Boston, MA 02215"
236953,Socks,1,150,8/2/2019 16:40,"571 Cedar St, San Francisco, CA 94016"
236954,Tie,2,3.84,8/8/2019 16:28,"255 Washington St, San Francisco, CA 94016"
236955,Bow tie,1,379.99,8/3/2019 13:15,"833 River St, Los Angeles, CA 90001"
236956,Purse,1,11.95,8/26/2019 15:10,"260 14th St, Los Angeles, CA 90001"
236957,Ring,1,150,8/10/2019 15:46,"496 Lincoln St, San Francisco, CA 94016"
236958,Gloves,1,14.95,8/23/2019 7:05,"758 Elm St, Los Angeles, CA 90001"
236959,Sunglasses,1,149.99,8/21/2019 18:33,"927 Park St, San Francisco, CA 94016"
236960,Apron,1,14.95,8/12/2019 12:06,"937 11th St, Los Angeles, CA 90001"
236961,Necklace,1,389.99,8/25/2019 12:13,"615 Meadow St, Portland, OR 97035"
236962,Watch,1,109.99,8/8/2019 19:54,"296 14th St, Seattle, WA 98101"
236963,Socks,1,99.99,8/31/2019 10:21,"166 Dogwood St, Los Angeles, CA 90001"
236964,Tie,1,300,8/5/2019 18:23,"960 Spruce St, Austin, TX 73301"
236965,Bow tie,1,3.84,8/31/2019 9:45,"278 Cherry St, Los Angeles, CA 90001"
236966,Ring,1,11.99,8/12/2019 12:01,"594 Sunset St, Portland, ME 04101"
236967,Gloves,2,3.84,8/5/2019 13:23,"133 Highland St, Los Angeles, CA 90001"
236968,Scarf,1,150,8/10/2019 10:48,"765 Center St, Los Angeles, CA 90001"
236969,Umbrella,1,14.95,8/15/2019 18:11,"852 11th St, Seattle, WA 98101"
236970,Boots,1,2.99,8/15/2019 20:34,"749 Walnut St, Seattle, WA 98101"
236971,Mittens,1,149.99,8/7/2019 17:57,"311 Elm St, Seattle, WA 98101"
236972,Stockings,2,2.99,8/5/2019 21:01,"14 Washington St, Los Angeles, CA 90001"
236973,Earmuffs,1,400,8/8/2019 12:03,"845 West St, Austin, TX 73301"
,,,,,
