Order ID,Accessorie,Quantity Ordered,Price Each,Order Date,Purchase Address
141317,Socks,1,149.99,1/21/2019 11:18,"875 Meadow St, New York City, NY 10001"
141318,Tie,1,99.99,1/9/2019 15:21,"789 Lakeview St, Boston, MA 02215"
141319,Bow tie,1,99.99,1/1/2019 10:43,"548 Maple St, Boston, MA 02215"
141320,Ring,1,3.84,1/24/2019 13:37,"326 12th St, Los Angeles, CA 90001"
141321,Gloves,1,99.99,1/10/2019 9:07,"207 8th St, Los Angeles, CA 90001"
141322,Scarf,2,2.99,1/12/2019 21:56,"816 Lake St, Boston, MA 02215"
141323,Umbrella,1,11.95,1/17/2019 21:54,"240 River St, New York City, NY 10001"
141324,Boots,1,11.95,1/4/2019 23:36,"851 Maple St, San Francisco, CA 94016"
141325,Mittens,1,99.99,1/23/2019 15:17,"880 Lake St, Austin, TX 73301"
141326,Stockings,1,600,1/5/2019 13:49,"131 Center St, San Francisco, CA 94016"
141327,Earmuffs,1,11.95,1/31/2019 1:38,"238 Washington St, Los Angeles, CA 90001"
141328,Hair band,1,999.99,1/6/2019 23:18,"736 5th St, Seattle, WA 98101"
141329,Safety pin,1,11.95,1/1/2019 16:01,"122 5th St, Portland, ME 04101"
141330,Pocket watch,1,11.99,1/21/2019 13:04,"391 5th St, Portland, OR 97035"
141331,Apron,1,300,1/9/2019 18:32,"299 Park St, San Francisco, CA 94016"
141332,Necklace,1,11.95,1/19/2019 18:52,"207 7th St, Los Angeles, CA 90001"
141333,Watch,1,149.99,1/1/2019 13:58,"554 10th St, Los Angeles, CA 90001"
141334,Socks,1,11.95,1/15/2019 2:05,"459 4th St, San Francisco, CA 94016"
141335,Tie,5,2.99,1/12/2019 18:16,"174 4th St, Los Angeles, CA 90001"
141336,Bow tie,1,700,1/9/2019 18:23,"811 Hickory St, Portland, OR 97035"
141337,Purse,1,99.99,1/9/2019 9:22,"947 Church St, San Francisco, CA 94016"
141338,Ring,1,2.99,1/29/2019 16:19,"542 4th St, Dallas, TX 75001"
141339,Gloves,1,2.99,1/28/2019 12:52,"539 Lakeview St, Dallas, TX 75001"
141340,Sunglasses,1,14.95,1/27/2019 14:30,"710 Johnson St, Boston, MA 02215"
141341,Apron,1,600,1/13/2019 10:09,"844 Walnut St, Austin, TX 73301"
141342,Necklace,1,11.99,1/26/2019 21:13,"119 9th St, Seattle, WA 98101"
141343,Watch,1,99.99,1/24/2019 13:36,"157 1st St, New York City, NY 10001"
141344,Socks,1,150,1/20/2019 12:38,"443 Washington St, Portland, OR 97035"
141345,Tie,1,11.95,1/9/2019 13:55,"398 5th St, San Francisco, CA 94016"
141346,Bow tie,1,150,1/14/2019 13:59,"285 Cherry St, Boston, MA 02215"
141347,Ring,1,3.84,1/27/2019 17:46,"885 Walnut St, Atlanta, GA 30301"
141348,Gloves,2,11.95,1/26/2019 18:56,"493 5th St, Portland, OR 97035"
141349,Scarf,1,14.95,1/3/2019 20:51,"886 10th St, New York City, NY 10001"
141350,Umbrella,1,14.95,1/1/2019 11:17,"804 River St, San Francisco, CA 94016"
141351,Boots,2,11.95,1/24/2019 17:02,"865 Church St, San Francisco, CA 94016"
141352,Mittens,1,14.95,1/11/2019 19:07,"800 4th St, Los Angeles, CA 90001"
141353,Stockings,1,11.95,1/26/2019 10:35,"870 Cherry St, New York City, NY 10001"
141354,Earmuffs,1,99.99,1/3/2019 11:12,"869 Hill St, Atlanta, GA 30301"
141355,Hair band,1,389.99,1/18/2019 15:24,"674 Main St, Dallas, TX 75001"
141356,Safety pin,1,14.95,1/9/2019 17:32,"336 1st St, Boston, MA 02215"
141357,Pocket watch,1,14.95,1/23/2019 5:30,"850 River St, Atlanta, GA 30301"
141358,Apron,1,14.95,1/5/2019 15:31,"911 Madison St, San Francisco, CA 94016"
141359,Necklace,2,2.99,1/9/2019 22:21,"383 11th St, Seattle, WA 98101"
141360,Watch,1,1700,1/17/2019 21:00,"263 Meadow St, Los Angeles, CA 90001"
141361,Socks,2,150,1/23/2019 15:39,"181 Lakeview St, Portland, OR 97035"
141362,Tie,1,14.95,1/2/2019 22:17,"392 Cherry St, Atlanta, GA 30301"
141363,Bow tie,1,11.99,1/8/2019 6:24,"921 Highland St, Dallas, TX 75001"
141364,Purse,1,3.84,1/1/2019 7:46,"657 Lincoln St, Dallas, TX 75001"
141365,Ring,1,400,1/10/2019 11:19,"20 Dogwood St, New York City, NY 10001"
141365,Gloves,1,11.99,1/10/2019 11:19,"20 Dogwood St, New York City, NY 10001"
141366,Sunglasses,1,300,1/17/2019 22:34,"803 Church St, Seattle, WA 98101"
141367,Apron,1,389.99,1/9/2019 10:06,"23 13th St, San Francisco, CA 94016"
141368,Necklace,1,11.95,1/10/2019 21:39,"387 Hill St, Los Angeles, CA 90001"
141369,Watch,1,14.95,1/21/2019 21:03,"785 9th St, San Francisco, CA 94016"
141370,Socks,2,2.99,1/24/2019 20:53,"375 Center St, Seattle, WA 98101"
141371,Tie,1,14.95,1/23/2019 18:34,"685 West St, Atlanta, GA 30301"
141372,Bow tie,1,2.99,1/26/2019 10:07,"134 Hickory St, Portland, ME 04101"
141373,Ring,1,149.99,1/20/2019 13:08,"82 Hickory St, San Francisco, CA 94016"
141374,Gloves,1,11.99,1/14/2019 10:12,"386 12th St, Boston, MA 02215"
141375,Scarf,1,389.99,1/10/2019 13:51,"49 Center St, Los Angeles, CA 90001"
141376,Umbrella,1,11.99,1/20/2019 14:57,"32 West St, Los Angeles, CA 90001"
141377,Boots,1,11.99,1/20/2019 15:12,"711 11th St, San Francisco, CA 94016"
141378,Mittens,1,11.95,1/22/2019 10:25,"777 North St, Boston, MA 02215"
141379,Stockings,1,3.84,1/25/2019 18:00,"378 Center St, San Francisco, CA 94016"
141380,Earmuffs,1,11.95,1/17/2019 18:45,"868 14th St, Los Angeles, CA 90001"
141381,Hair band,1,99.99,1/3/2019 18:22,"336 Jackson St, Los Angeles, CA 90001"
141382,Safety pin,1,2.99,1/16/2019 13:50,"613 Ridge St, Dallas, TX 75001"
141383,Pocket watch,1,2.99,1/8/2019 10:01,"418 11th St, Boston, MA 02215"
141384,Apron,1,600,1/3/2019 0:14,"223 Jackson St, Boston, MA 02215"
141384,Necklace,1,11.95,1/3/2019 0:14,"223 Jackson St, Boston, MA 02215"
141385,Watch,1,1700,1/10/2019 12:59,"502 Walnut St, Atlanta, GA 30301"
141386,Socks,1,14.95,1/8/2019 19:27,"692 13th St, New York City, NY 10001"
141387,Tie,1,2.99,1/17/2019 11:12,"807 Jackson St, San Francisco, CA 94016"
141388,Bow tie,1,14.95,1/22/2019 10:53,"24 Park St, Dallas, TX 75001"
141389,Purse,1,3.84,1/26/2019 11:07,"176 Church St, Los Angeles, CA 90001"
141390,Ring,1,11.99,1/26/2019 11:22,"667 Park St, New York City, NY 10001"
141391,Gloves,1,99.99,1/31/2019 10:02,"375 Johnson St, New York City, NY 10001"
141392,Sunglasses,1,150,1/25/2019 13:51,"755 Cherry St, Seattle, WA 98101"
141393,Apron,1,11.95,1/18/2019 17:57,"240 Meadow St, Boston, MA 02215"
141394,Necklace,1,700,1/6/2019 16:54,"534 12th St, San Francisco, CA 94016"
141395,Watch,1,2.99,1/29/2019 16:20,"790 Hickory St, Portland, ME 04101"
141396,Socks,1,11.95,1/26/2019 14:10,"141 Elm St, San Francisco, CA 94016"
141397,Tie,1,14.95,1/13/2019 12:59,"940 8th St, New York City, NY 10001"
141398,Bow tie,1,2.99,1/4/2019 16:31,"33 Jackson St, Dallas, TX 75001"
141399,Ring,1,999.99,1/17/2019 9:57,"830 Walnut St, Atlanta, GA 30301"
141400,Gloves,1,14.95,1/18/2019 18:09,"215 Park St, New York City, NY 10001"
141401,Scarf,1,150,1/23/2019 12:50,"34 Cedar St, Portland, OR 97035"
141402,Umbrella,1,2.99,1/7/2019 12:56,"939 Lakeview St, Atlanta, GA 30301"
141403,Boots,1,14.95,1/26/2019 16:41,"216 Meadow St, Boston, MA 02215"
141404,Mittens,1,3.84,1/29/2019 20:06,"200 14th St, San Francisco, CA 94016"
141405,Stockings,1,11.99,1/29/2019 11:00,"247 Forest St, Los Angeles, CA 90001"
141406,Earmuffs,1,11.95,1/28/2019 12:02,"110 13th St, Seattle, WA 98101"
141407,Hair band,1,150,1/1/2019 16:06,"946 12th St, Portland, ME 04101"
141408,Safety pin,1,150,1/7/2019 13:25,"103 14th St, San Francisco, CA 94016"
141409,Pocket watch,1,99.99,1/1/2019 21:49,"36 Highland St, Portland, ME 04101"
141410,Apron,1,149.99,1/3/2019 22:02,"890 6th St, Dallas, TX 75001"
141411,Necklace,1,11.99,1/15/2019 5:35,"350 Main St, New York City, NY 10001"
141412,Watch,2,3.84,1/14/2019 17:16,"397 Dogwood St, Atlanta, GA 30301"
141413,Socks,1,3.84,1/24/2019 17:54,"793 5th St, San Francisco, CA 94016"
141414,Tie,1,600,1/26/2019 3:38,"609 14th St, New York City, NY 10001"
141415,Bow tie,1,11.99,1/12/2019 19:02,"81 Madison St, San Francisco, CA 94016"
141416,Purse,1,2.99,1/2/2019 13:37,"209 North St, Atlanta, GA 30301"
141417,Ring,1,99.99,1/3/2019 8:21,"207 1st St, San Francisco, CA 94016"
141418,Gloves,1,150,1/10/2019 12:48,"145 Lakeview St, New York City, NY 10001"
141419,Sunglasses,1,11.99,1/22/2019 11:53,"910 Meadow St, San Francisco, CA 94016"
141420,Apron,2,14.95,1/9/2019 12:19,"74 7th St, San Francisco, CA 94016"
141421,Necklace,1,300,1/24/2019 13:18,"154 7th St, Dallas, TX 75001"
141422,Watch,1,150,1/16/2019 22:23,"970 Lakeview St, Boston, MA 02215"
141423,Socks,2,14.95,1/6/2019 13:41,"440 South St, New York City, NY 10001"
141424,Tie,1,150,1/13/2019 19:49,"971 Walnut St, Atlanta, GA 30301"
141425,Bow tie,1,11.99,1/19/2019 14:59,"347 Hill St, Atlanta, GA 30301"
141426,Ring,1,600,1/12/2019 12:57,"824 Madison St, Dallas, TX 75001"
141427,Gloves,1,11.95,1/16/2019 14:44,"355 13th St, Los Angeles, CA 90001"
141428,Scarf,1,3.84,1/22/2019 10:06,"295 West St, New York City, NY 10001"
141429,Umbrella,1,150,1/21/2019 6:04,"273 Hill St, Atlanta, GA 30301"
141430,Boots,1,379.99,1/23/2019 21:37,"428 Cedar St, Los Angeles, CA 90001"
141431,Mittens,1,11.95,1/4/2019 7:16,"728 Lakeview St, Los Angeles, CA 90001"
141432,Stockings,1,11.95,1/18/2019 22:38,"574 Johnson St, San Francisco, CA 94016"
141433,Earmuffs,1,600,1/15/2019 20:08,"179 West St, San Francisco, CA 94016"
141434,Hair band,1,389.99,1/13/2019 19:03,"480 Lakeview St, San Francisco, CA 94016"
141435,Safety pin,1,11.95,1/15/2019 10:55,"445 4th St, Atlanta, GA 30301"
141436,Pocket watch,1,99.99,1/3/2019 7:59,"792 Lakeview St, San Francisco, CA 94016"
141437,Apron,1,700,1/10/2019 15:40,"377 Meadow St, New York City, NY 10001"
141438,Necklace,2,11.99,1/29/2019 17:36,"331 Center St, Seattle, WA 98101"
141439,Watch,1,300,1/9/2019 20:49,"536 Walnut St, Boston, MA 02215"
141440,Socks,1,600,1/31/2019 23:10,"222 Lakeview St, San Francisco, CA 94016"
141441,Tie,1,3.84,1/20/2019 19:08,"631 Elm St, Los Angeles, CA 90001"
141442,Bow tie,1,600,1/6/2019 10:27,"186 Meadow St, New York City, NY 10001"
141443,Purse,1,14.95,1/15/2019 19:22,"485 Elm St, Los Angeles, CA 90001"
141444,Ring,1,2.99,1/22/2019 22:56,"776 5th St, San Francisco, CA 94016"
141445,Gloves,1,11.95,1/23/2019 21:37,"112 Madison St, Los Angeles, CA 90001"
141446,Sunglasses,1,99.99,1/16/2019 20:03,"150 14th St, Seattle, WA 98101"
141447,Apron,1,2.99,1/15/2019 21:14,"51 10th St, Boston, MA 02215"
141448,Necklace,1,99.99,1/7/2019 15:50,"895 Forest St, San Francisco, CA 94016"
141449,Watch,1,11.95,1/25/2019 15:41,"450 Dogwood St, Boston, MA 02215"
141450,Socks,1,600,1/12/2019 11:16,"521 Park St, San Francisco, CA 94016"
141450,Tie,1,99.99,1/12/2019 11:16,"521 Park St, San Francisco, CA 94016"
141451,Bow tie,1,3.84,1/18/2019 18:01,"678 Elm St, Portland, OR 97035"
141452,Ring,1,99.99,1/16/2019 13:37,"593 14th St, Austin, TX 73301"
141453,Gloves,1,1700,1/6/2019 13:09,"469 4th St, Atlanta, GA 30301"
141454,Scarf,1,99.99,1/12/2019 21:43,"87 North St, New York City, NY 10001"
141455,Umbrella,1,150,1/6/2019 9:26,"588 Main St, Los Angeles, CA 90001"
141456,Boots,1,2.99,1/5/2019 13:28,"676 Cedar St, Boston, MA 02215"
141457,Mittens,1,700,1/9/2019 22:11,"820 Jackson St, Seattle, WA 98101"
141457,Stockings,1,150,1/9/2019 22:11,"820 Jackson St, Seattle, WA 98101"
141458,Earmuffs,1,700,1/29/2019 1:12,"497 Park St, San Francisco, CA 94016"
141459,Hair band,1,2.99,1/7/2019 13:20,"344 Lakeview St, New York City, NY 10001"
141460,Safety pin,1,700,1/26/2019 17:29,"855 2nd St, New York City, NY 10001"
141461,Pocket watch,1,14.95,1/2/2019 10:34,"233 Cherry St, Dallas, TX 75001"
141462,Apron,1,11.99,1/30/2019 23:34,"542 Wilson St, Atlanta, GA 30301"
141463,Necklace,1,150,1/22/2019 18:14,"147 Center St, Boston, MA 02215"
141464,Watch,2,3.84,1/31/2019 1:03,"795 13th St, New York City, NY 10001"
141465,Socks,1,14.95,1/30/2019 11:24,"340 10th St, Atlanta, GA 30301"
141466,Tie,2,2.99,1/24/2019 16:09,"269 4th St, Seattle, WA 98101"
141467,Bow tie,1,99.99,1/22/2019 19:48,"154 Jackson St, Boston, MA 02215"
141468,Purse,1,300,1/7/2019 15:21,"268 8th St, Austin, TX 73301"
141469,Ring,1,300,1/2/2019 7:44,"163 8th St, San Francisco, CA 94016"
141470,Gloves,1,2.99,1/9/2019 17:29,"571 Jefferson St, Boston, MA 02215"
141471,Sunglasses,1,150,1/17/2019 14:21,"81 11th St, Los Angeles, CA 90001"
141472,Apron,1,700,1/27/2019 7:05,"853 9th St, San Francisco, CA 94016"
141473,Necklace,1,700,1/11/2019 16:48,"768 Maple St, San Francisco, CA 94016"
141474,Watch,1,150,1/17/2019 22:58,"580 Johnson St, Boston, MA 02215"
141475,Socks,1,14.95,1/7/2019 8:41,"548 10th St, Boston, MA 02215"
141476,Tie,1,700,1/6/2019 15:38,"295 Hickory St, New York City, NY 10001"
141477,Bow tie,1,3.84,1/20/2019 9:24,"371 South St, San Francisco, CA 94016"
141478,Ring,1,600,1/26/2019 13:32,"303 North St, Atlanta, GA 30301"
141478,Gloves,1,150,1/26/2019 13:32,"303 North St, Atlanta, GA 30301"
141479,Scarf,1,99.99,1/12/2019 19:24,"613 Main St, Atlanta, GA 30301"
141480,Umbrella,2,3.84,1/20/2019 12:32,"451 River St, Portland, OR 97035"
141481,Boots,1,3.84,1/26/2019 22:19,"118 Church St, New York City, NY 10001"
141482,Mittens,1,11.95,1/28/2019 13:10,"333 7th St, Portland, OR 97035"
141483,Stockings,1,300,1/21/2019 15:57,"216 Willow St, Austin, TX 73301"
141484,Earmuffs,1,11.95,1/29/2019 21:06,"127 Madison St, Los Angeles, CA 90001"
141485,Hair band,1,389.99,1/7/2019 21:06,"566 Park St, New York City, NY 10001"
141486,Safety pin,1,11.95,1/14/2019 13:29,"940 West St, Los Angeles, CA 90001"
141487,Pocket watch,1,99.99,1/19/2019 18:28,"831 Sunset St, San Francisco, CA 94016"
141488,Apron,1,99.99,1/13/2019 14:33,"133 1st St, Los Angeles, CA 90001"
141489,Necklace,2,2.99,1/4/2019 11:21,"941 Lincoln St, Los Angeles, CA 90001"
141490,Watch,1,149.99,1/24/2019 9:54,"201 Center St, New York City, NY 10001"
141491,Socks,1,99.99,1/25/2019 11:10,"529 Park St, Portland, OR 97035"
141492,Tie,1,109.99,1/18/2019 9:23,"331 Chestnut St, Dallas, TX 75001"
141493,Bow tie,1,379.99,1/2/2019 11:26,"922 2nd St, Los Angeles, CA 90001"
141494,Purse,2,3.84,1/7/2019 0:40,"237 Forest St, Austin, TX 73301"
141495,Ring,1,1700,1/19/2019 18:02,"442 South St, Dallas, TX 75001"
141496,Gloves,1,11.99,1/31/2019 16:21,"310 8th St, Los Angeles, CA 90001"
141497,Sunglasses,1,11.99,1/29/2019 18:07,"139 Church St, Atlanta, GA 30301"
141498,Apron,1,3.84,1/8/2019 7:31,"337 North St, Austin, TX 73301"
141499,Necklace,1,600,1/19/2019 15:17,"90 1st St, San Francisco, CA 94016"
141500,Watch,1,600,1/12/2019 11:56,"235 Walnut St, New York City, NY 10001"
141501,Socks,1,3.84,1/25/2019 12:38,"738 Dogwood St, Los Angeles, CA 90001"
141502,Tie,2,3.84,1/8/2019 20:07,"920 Center St, San Francisco, CA 94016"
141503,Bow tie,1,389.99,1/3/2019 19:54,"304 Park St, Dallas, TX 75001"
141504,Ring,1,700,1/13/2019 13:37,"855 11th St, Seattle, WA 98101"
141505,Gloves,1,389.99,1/5/2019 6:59,"33 Dogwood St, New York City, NY 10001"
141506,Scarf,1,600,1/24/2019 19:03,"463 10th St, Atlanta, GA 30301"
141507,Umbrella,1,150,1/19/2019 20:07,"961 1st St, Los Angeles, CA 90001"
141508,Boots,1,11.95,1/18/2019 19:11,"190 South St, Austin, TX 73301"
141509,Mittens,1,14.95,1/16/2019 11:11,"195 Chestnut St, San Francisco, CA 94016"
141510,Stockings,2,11.99,1/16/2019 14:32,"610 South St, Los Angeles, CA 90001"
141511,Earmuffs,1,389.99,1/14/2019 16:57,"608 13th St, New York City, NY 10001"
141512,Hair band,1,14.95,1/8/2019 20:12,"789 4th St, Los Angeles, CA 90001"
141513,Safety pin,1,150,1/18/2019 22:22,"795 Hickory St, Atlanta, GA 30301"
141514,Pocket watch,1,600,1/27/2019 21:26,"947 10th St, Boston, MA 02215"
141515,Apron,1,379.99,1/12/2019 16:34,"179 Highland St, Seattle, WA 98101"
141516,Necklace,1,600,1/17/2019 19:53,"382 Main St, Seattle, WA 98101"
141517,Watch,1,700,1/13/2019 14:14,"326 Maple St, Los Angeles, CA 90001"
141518,Socks,1,14.95,1/1/2019 11:41,"991 Adams St, Los Angeles, CA 90001"
141519,Tie,1,14.95,1/18/2019 17:16,"511 Maple St, San Francisco, CA 94016"
141520,Bow tie,1,700,1/15/2019 11:24,"23 Cherry St, Atlanta, GA 30301"
141521,Purse,1,11.99,1/6/2019 11:19,"724 Hickory St, Los Angeles, CA 90001"
141522,Ring,1,149.99,1/2/2019 23:35,"240 Maple St, Dallas, TX 75001"
141523,Gloves,1,600,1/2/2019 13:17,"17 Dogwood St, San Francisco, CA 94016"
141524,Sunglasses,1,11.95,1/11/2019 13:18,"853 Walnut St, Boston, MA 02215"
141525,Apron,2,2.99,1/7/2019 4:31,"590 Jackson St, Los Angeles, CA 90001"
141526,Necklace,2,3.84,1/21/2019 22:12,"212 Lincoln St, New York City, NY 10001"
141527,Watch,1,150,1/25/2019 18:52,"401 Chestnut St, Los Angeles, CA 90001"
141528,Socks,3,2.99,1/11/2019 2:13,"57 11th St, Austin, TX 73301"
141529,Tie,1,99.99,1/13/2019 12:55,"264 River St, Austin, TX 73301"
141530,Bow tie,1,2.99,1/19/2019 18:13,"324 7th St, Austin, TX 73301"
141531,Ring,1,300,1/15/2019 18:03,"252 Sunset St, New York City, NY 10001"
141532,Gloves,1,14.95,1/12/2019 8:44,"718 Walnut St, San Francisco, CA 94016"
141533,Scarf,1,379.99,1/1/2019 13:34,"400 Lakeview St, Seattle, WA 98101"
141534,Umbrella,1,99.99,1/5/2019 10:02,"439 Washington St, San Francisco, CA 94016"
141535,Boots,1,11.99,1/3/2019 10:59,"139 Wilson St, Portland, OR 97035"
141536,Mittens,1,2.99,1/30/2019 16:35,"127 6th St, Portland, OR 97035"
141537,Stockings,1,14.95,1/6/2019 9:37,"654 West St, Portland, OR 97035"
