Order ID,Accessorie,Quantity Ordered,Price Each,Order Date,Purchase Address
176611,Socks,1,99.99,4/30/2019 13:16,"971 Sunset St, San Francisco, CA 94016"
176612,Tie,1,150,4/4/2019 19:48,"149 North St, Seattle, WA 98101"
176613,Bow tie,2,11.95,4/26/2019 18:58,"405 4th St, New York City, NY 10001"
176614,Ring,1,3.84,4/7/2019 21:01,"647 Jackson St, San Francisco, CA 94016"
176615,Gloves,1,14.95,4/30/2019 10:35,"833 River St, Dallas, TX 75001"
176616,Scarf,1,11.95,4/5/2019 20:40,"380 Washington St, San Francisco, CA 94016"
176617,Umbrella,1,150,4/25/2019 8:03,"319 8th St, Portland, OR 97035"
176618,Boots,2,14.95,4/18/2019 21:44,"273 South St, San Francisco, CA 94016"
176619,Mittens,1,300,4/16/2019 18:37,"116 North St, Los Angeles, CA 90001"
176620,Stockings,1,11.95,4/17/2019 10:39,"994 Pine St, Los Angeles, CA 90001"
176621,Earmuffs,1,14.95,4/11/2019 16:09,"863 8th St, Boston, MA 02215"
176622,Hair band,1,3.84,4/11/2019 20:16,"983 11th St, San Francisco, CA 94016"
176623,Safety pin,1,149.99,4/20/2019 23:51,"807 12th St, Atlanta, GA 30301"
176624,Pocket watch,1,3.84,4/28/2019 10:44,"664 Church St, Seattle, WA 98101"
176625,Apron,2,2.99,4/24/2019 19:00,"858 5th St, San Francisco, CA 94016"
176626,Necklace,1,99.99,4/1/2019 21:40,"491 Chestnut St, Boston, MA 02215"
176627,Watch,1,11.99,4/21/2019 14:57,"994 13th St, Atlanta, GA 30301"
176628,Socks,2,14.95,4/15/2019 4:03,"628 Wilson St, Dallas, TX 75001"
176629,Tie,1,11.95,4/24/2019 11:56,"101 Lincoln St, San Francisco, CA 94016"
176630,Bow tie,1,600,4/10/2019 5:01,"770 Maple St, San Francisco, CA 94016"
176631,Purse,1,11.95,4/13/2019 18:48,"292 Dogwood St, San Francisco, CA 94016"
176632,Ring,1,2.99,4/14/2019 14:28,"814 Madison St, San Francisco, CA 94016"
176633,Gloves,1,999.99,4/23/2019 14:03,"863 Hickory St, Los Angeles, CA 90001"
176634,Sunglasses,1,14.95,4/10/2019 8:00,"311 Madison St, Atlanta, GA 30301"
176635,Apron,1,400,4/26/2019 9:55,"85 North St, San Francisco, CA 94016"
176636,Necklace,1,3.84,4/30/2019 20:37,"140 10th St, Boston, MA 02215"
176637,Watch,1,2.99,4/17/2019 10:03,"261 Sunset St, New York City, NY 10001"
176638,Socks,1,11.95,4/20/2019 8:33,"869 Cherry St, Boston, MA 02215"
176639,Tie,1,1700,4/28/2019 16:14,"853 Cedar St, San Francisco, CA 94016"
176640,Bow tie,2,11.99,4/27/2019 22:54,"164 Lake St, San Francisco, CA 94016"
176641,Ring,1,14.95,4/25/2019 21:36,"655 Sunset St, Boston, MA 02215"
176642,Gloves,1,3.84,4/17/2019 18:38,"72 Elm St, Portland, OR 97035"
176643,Scarf,1,1700,4/27/2019 21:32,"373 Adams St, Boston, MA 02215"
176644,Umbrella,1,11.95,4/23/2019 2:09,"962 7th St, Los Angeles, CA 90001"
176645,Boots,3,2.99,4/26/2019 18:38,"514 Lake St, Dallas, TX 75001"
176646,Mittens,1,1700,4/22/2019 7:14,"657 Adams St, Portland, OR 97035"
176647,Stockings,1,600,4/21/2019 19:40,"273 South St, Los Angeles, CA 90001"
176648,Earmuffs,1,149.99,4/24/2019 1:17,"732 2nd St, Portland, OR 97035"
176649,Hair band,1,11.95,4/9/2019 8:49,"702 11th St, San Francisco, CA 94016"
176650,Safety pin,1,14.95,4/12/2019 16:47,"153 River St, Boston, MA 02215"
176651,Pocket watch,1,700,4/7/2019 13:14,"997 South St, Boston, MA 02215"
176652,Apron,1,600,4/9/2019 20:04,"502 14th St, New York City, NY 10001"
176653,Necklace,1,3.84,4/26/2019 19:20,"285 Chestnut St, San Francisco, CA 94016"
176654,Watch,1,11.95,4/15/2019 19:35,"880 Lakeview St, Seattle, WA 98101"
176655,Socks,1,150,4/11/2019 19:36,"848 Center St, San Francisco, CA 94016"
176656,Tie,1,600,4/12/2019 16:42,"12 Lakeview St, New York City, NY 10001"
176657,Bow tie,1,999.99,4/23/2019 10:16,"774 Forest St, Los Angeles, CA 90001"
176658,Purse,2,2.99,4/22/2019 8:51,"573 Pine St, San Francisco, CA 94016"
176659,Ring,1,109.99,4/29/2019 14:40,"804 Church St, Dallas, TX 75001"
176660,Gloves,1,3.84,4/16/2019 17:10,"267 West St, Boston, MA 02215"
176661,Sunglasses,1,11.99,4/25/2019 20:40,"522 6th St, Atlanta, GA 30301"
176662,Apron,1,379.99,4/5/2019 12:46,"678 Hickory St, Portland, OR 97035"
176663,Necklace,1,99.99,4/5/2019 11:48,"450 Johnson St, Seattle, WA 98101"
176664,Watch,1,2.99,4/13/2019 18:59,"544 Madison St, Los Angeles, CA 90001"
176665,Socks,1,999.99,4/7/2019 14:15,"927 13th St, Dallas, TX 75001"
176666,Tie,1,11.99,4/8/2019 16:50,"382 Forest St, Seattle, WA 98101"
176667,Bow tie,1,389.99,4/11/2019 0:39,"92 11th St, Los Angeles, CA 90001"
176668,Ring,1,3.84,4/15/2019 20:46,"56 2nd St, Dallas, TX 75001"
176669,Gloves,1,149.99,4/8/2019 12:57,"506 Jackson St, Dallas, TX 75001"
176670,Scarf,1,150,4/25/2019 21:23,"892 Willow St, San Francisco, CA 94016"
176671,Umbrella,2,2.99,4/23/2019 16:31,"738 Jefferson St, New York City, NY 10001"
176672,Boots,1,14.95,4/12/2019 11:07,"778 Maple St, New York City, NY 10001"
176672,Mittens,1,11.95,4/12/2019 11:07,"778 Maple St, New York City, NY 10001"
176673,Stockings,1,109.99,4/10/2019 8:17,"952 1st St, Boston, MA 02215"
176674,Earmuffs,3,2.99,4/20/2019 20:53,"907 West St, Austin, TX 73301"
176675,Hair band,1,2.99,4/2/2019 9:02,"933 Meadow St, Seattle, WA 98101"
176676,Safety pin,1,600,4/9/2019 0:35,"788 Lincoln St, Los Angeles, CA 90001"
176677,Pocket watch,1,379.99,4/1/2019 11:50,"661 Washington St, Austin, TX 73301"
176678,Apron,2,3.84,4/19/2019 22:12,"345 Sunset St, San Francisco, CA 94016"
176679,Necklace,1,150,4/16/2019 11:12,"245 West St, Boston, MA 02215"
176680,Watch,1,11.95,4/13/2019 11:28,"368 Main St, Los Angeles, CA 90001"
176681,Socks,1,150,4/20/2019 10:39,"331 Cherry St, Seattle, WA 98101"
176681,Tie,1,999.99,4/20/2019 10:39,"331 Cherry St, Seattle, WA 98101"
176682,Bow tie,1,14.95,4/27/2019 6:19,"593 Adams St, Boston, MA 02215"
176683,Purse,1,3.84,4/3/2019 13:54,"253 Willow St, Los Angeles, CA 90001"
176684,Ring,1,11.95,4/17/2019 0:51,"293 Washington St, Los Angeles, CA 90001"
176685,Gloves,1,379.99,4/23/2019 22:53,"114 10th St, New York City, NY 10001"
176686,Sunglasses,1,11.99,4/17/2019 15:17,"892 10th St, Austin, TX 73301"
176687,Apron,1,1700,4/30/2019 10:26,"121 Wilson St, Los Angeles, CA 90001"
176688,Necklace,1,300,4/20/2019 18:25,"229 Church St, San Francisco, CA 94016"
176689,Watch,1,99.99,4/24/2019 17:15,"659 Lincoln St, New York City, NY 10001"
176689,Socks,2,2.99,4/24/2019 17:15,"659 Lincoln St, New York City, NY 10001"
176690,Tie,1,109.99,4/4/2019 18:33,"873 Sunset St, San Francisco, CA 94016"
176691,Bow tie,1,2.99,4/12/2019 11:57,"991 Lincoln St, Los Angeles, CA 90001"
176692,Ring,1,11.99,4/8/2019 18:21,"290 Forest St, San Francisco, CA 94016"
176693,Gloves,1,3.84,4/22/2019 9:00,"252 Walnut St, San Francisco, CA 94016"
176694,Scarf,1,11.95,4/5/2019 20:46,"985 Washington St, Atlanta, GA 30301"
176695,Umbrella,2,3.84,4/12/2019 20:50,"709 Lake St, Seattle, WA 98101"
176696,Boots,1,700,4/7/2019 12:41,"343 Johnson St, New York City, NY 10001"
176697,Mittens,1,11.99,4/20/2019 22:38,"675 Center St, New York City, NY 10001"
176698,Stockings,1,99.99,4/2/2019 16:15,"232 Lakeview St, San Francisco, CA 94016"
176699,Earmuffs,1,99.99,4/28/2019 18:04,"49 Jefferson St, Boston, MA 02215"
176700,Hair band,1,379.99,4/7/2019 23:10,"967 Walnut St, Dallas, TX 75001"
176701,Safety pin,1,11.95,4/11/2019 13:05,"128 Church St, Austin, TX 73301"
176702,Pocket watch,1,3.84,4/23/2019 19:44,"896 Sunset St, Seattle, WA 98101"
176703,Apron,1,109.99,4/17/2019 10:00,"748 Washington St, New York City, NY 10001"
176704,Necklace,2,3.84,4/17/2019 10:00,"909 Center St, Seattle, WA 98101"
176705,Watch,2,14.95,4/6/2019 9:38,"503 8th St, Austin, TX 73301"
176706,Socks,1,14.95,4/13/2019 13:32,"309 South St, New York City, NY 10001"
176707,Tie,1,150,4/13/2019 10:34,"408 Center St, Portland, OR 97035"
176708,Bow tie,1,11.99,4/28/2019 23:03,"542 Ridge St, New York City, NY 10001"
176709,Purse,1,3.84,4/24/2019 14:17,"971 Church St, Dallas, TX 75001"
176710,Ring,2,109.99,4/7/2019 10:00,"848 West St, Dallas, TX 75001"
176711,Gloves,1,300,4/30/2019 10:58,"796 River St, Dallas, TX 75001"
176712,Sunglasses,1,600,4/20/2019 5:21,"910 Washington St, San Francisco, CA 94016"
176713,Apron,1,11.99,4/21/2019 10:48,"498 Walnut St, San Francisco, CA 94016"
176714,Necklace,1,11.95,4/26/2019 23:34,"303 Spruce St, Los Angeles, CA 90001"
176715,Watch,1,150,4/27/2019 16:43,"258 Jefferson St, San Francisco, CA 94016"
176716,Socks,1,11.99,4/24/2019 14:43,"794 7th St, Los Angeles, CA 90001"
176717,Tie,1,150,4/19/2019 10:34,"490 Lakeview St, Atlanta, GA 30301"
176718,Bow tie,1,14.95,4/22/2019 19:14,"672 Sunset St, Los Angeles, CA 90001"
176719,Ring,1,300,4/27/2019 13:07,"602 Hickory St, Boston, MA 02215"
176720,Gloves,1,14.95,4/21/2019 10:35,"556 South St, Portland, OR 97035"
176721,Scarf,1,2.99,4/26/2019 21:08,"469 7th St, San Francisco, CA 94016"
176722,Umbrella,1,389.99,4/1/2019 10:57,"209 14th St, New York City, NY 10001"
176723,Boots,1,389.99,4/19/2019 21:31,"613 12th St, Portland, OR 97035"
176724,Mittens,1,14.95,4/26/2019 20:59,"34 12th St, San Francisco, CA 94016"
176725,Stockings,2,3.84,4/15/2019 14:33,"630 14th St, San Francisco, CA 94016"
176726,Earmuffs,1,11.95,4/13/2019 18:14,"979 8th St, Los Angeles, CA 90001"
176727,Hair band,1,14.95,4/14/2019 14:26,"218 Hickory St, Los Angeles, CA 90001"
176728,Safety pin,1,14.95,4/21/2019 7:38,"516 Park St, Atlanta, GA 30301"
176729,Pocket watch,1,11.95,4/24/2019 9:57,"637 9th St, Seattle, WA 98101"
176730,Apron,1,99.99,4/17/2019 8:27,"403 Ridge St, New York City, NY 10001"
176731,Necklace,2,2.99,4/21/2019 16:17,"36 Lincoln St, San Francisco, CA 94016"
176732,Watch,1,700,4/23/2019 9:33,"504 Wilson St, Dallas, TX 75001"
176733,Socks,1,109.99,4/11/2019 13:31,"575 Hickory St, San Francisco, CA 94016"
176734,Tie,1,150,4/3/2019 22:13,"611 Jackson St, New York City, NY 10001"
176735,Bow tie,1,149.99,4/16/2019 23:52,"802 Ridge St, Austin, TX 73301"
176736,Purse,1,3.84,4/17/2019 11:48,"421 2nd St, Los Angeles, CA 90001"
176737,Ring,1,150,4/7/2019 1:28,"109 Center St, Los Angeles, CA 90001"
176738,Gloves,1,3.84,4/3/2019 13:17,"661 Center St, San Francisco, CA 94016"
176739,Sunglasses,1,379.99,4/5/2019 17:38,"730 6th St, Austin, TX 73301"
176739,Apron,1,600,4/5/2019 17:38,"730 6th St, Austin, TX 73301"
176740,Necklace,1,99.99,4/24/2019 15:10,"699 Washington St, Dallas, TX 75001"
176741,Watch,1,11.95,4/29/2019 18:49,"990 Ridge St, San Francisco, CA 94016"
176742,Socks,1,11.99,4/17/2019 9:54,"115 Forest St, Los Angeles, CA 90001"
176743,Tie,1,389.99,4/1/2019 9:17,"570 11th St, Atlanta, GA 30301"
176744,Bow tie,1,14.95,4/14/2019 19:59,"937 Maple St, Los Angeles, CA 90001"
176745,Ring,1,11.99,4/24/2019 9:23,"461 Adams St, Los Angeles, CA 90001"
176746,Gloves,1,389.99,4/8/2019 19:04,"638 Park St, Seattle, WA 98101"
176747,Scarf,1,1700,4/27/2019 15:04,"645 7th St, San Francisco, CA 94016"
176748,Umbrella,1,300,4/24/2019 15:28,"339 13th St, Boston, MA 02215"
176749,Boots,1,999.99,4/26/2019 7:55,"322 Adams St, Seattle, WA 98101"
176750,Mittens,1,3.84,4/13/2019 23:52,"255 Cedar St, Austin, TX 73301"
176751,Stockings,1,2.99,4/18/2019 13:01,"258 4th St, San Francisco, CA 94016"
176752,Earmuffs,1,3.84,4/13/2019 23:59,"665 Wilson St, San Francisco, CA 94016"
176753,Hair band,1,11.95,4/1/2019 23:07,"496 Adams St, Atlanta, GA 30301"
176754,Safety pin,1,379.99,4/2/2019 17:07,"288 Forest St, Los Angeles, CA 90001"
176755,Pocket watch,1,389.99,4/9/2019 16:21,"825 Madison St, Seattle, WA 98101"
176756,Apron,1,149.99,4/5/2019 17:06,"348 Lake St, New York City, NY 10001"
176757,Necklace,1,3.84,4/11/2019 20:28,"79 Hickory St, Portland, OR 97035"
176758,Watch,1,379.99,4/18/2019 21:26,"166 Highland St, San Francisco, CA 94016"
176759,Socks,1,14.95,4/6/2019 12:46,"864 Main St, Los Angeles, CA 90001"
176760,Tie,1,11.99,4/2/2019 20:32,"813 Highland St, San Francisco, CA 94016"
176761,Bow tie,1,150,4/26/2019 20:00,"830 2nd St, San Francisco, CA 94016"
176762,Purse,1,3.84,4/18/2019 14:06,"977 1st St, Seattle, WA 98101"
176763,Ring,1,11.95,4/25/2019 13:36,"638 Johnson St, San Francisco, CA 94016"
176764,Gloves,1,11.99,4/16/2019 19:52,"652 Center St, Atlanta, GA 30301"
176765,Sunglasses,1,11.95,4/14/2019 20:44,"729 Ridge St, San Francisco, CA 94016"
176766,Apron,2,3.84,4/21/2019 19:52,"84 Johnson St, Boston, MA 02215"
176767,Necklace,1,389.99,4/9/2019 14:18,"205 4th St, Atlanta, GA 30301"
176768,Watch,1,11.99,4/4/2019 0:03,"643 Spruce St, Los Angeles, CA 90001"
176769,Socks,1,3.84,4/29/2019 14:14,"206 10th St, San Francisco, CA 94016"
176770,Tie,1,11.99,4/8/2019 17:38,"345 Church St, San Francisco, CA 94016"
176771,Bow tie,1,14.95,4/24/2019 17:40,"403 11th St, New York City, NY 10001"
176772,Ring,1,3.84,4/10/2019 21:48,"426 14th St, New York City, NY 10001"
176773,Gloves,2,2.99,4/25/2019 20:07,"30 9th St, Portland, ME 04101"
176774,Scarf,1,14.95,4/25/2019 15:06,"372 Church St, Los Angeles, CA 90001"
176774,Umbrella,1,11.95,4/25/2019 15:06,"372 Church St, Los Angeles, CA 90001"
176775,Boots,2,11.95,4/1/2019 20:56,"975 Forest St, San Francisco, CA 94016"
176776,Mittens,1,99.99,4/24/2019 23:28,"613 Washington St, Seattle, WA 98101"
176777,Stockings,1,150,4/14/2019 16:53,"163 Jackson St, Portland, OR 97035"
176778,Earmuffs,1,379.99,4/12/2019 17:46,"201 Madison St, San Francisco, CA 94016"
176779,Hair band,1,149.99,4/4/2019 16:46,"351 Park St, Atlanta, GA 30301"
176780,Safety pin,1,14.95,4/18/2019 23:51,"52 Walnut St, New York City, NY 10001"
176781,Pocket watch,1,700,4/3/2019 7:37,"976 Hickory St, Dallas, TX 75001"
176781,Apron,1,14.95,4/3/2019 7:37,"976 Hickory St, Dallas, TX 75001"
176782,Necklace,1,150,4/22/2019 13:42,"993 13th St, San Francisco, CA 94016"
176783,Watch,1,150,4/5/2019 11:40,"926 North St, San Francisco, CA 94016"
176784,Socks,1,2.99,4/8/2019 10:14,"725 Madison St, Los Angeles, CA 90001"
176785,Tie,1,99.99,4/3/2019 15:39,"533 Ridge St, Los Angeles, CA 90001"
176786,Bow tie,1,109.99,4/6/2019 16:40,"701 North St, San Francisco, CA 94016"
176787,Purse,1,600,4/14/2019 10:10,"180 Pine St, Los Angeles, CA 90001"
176788,Ring,1,99.99,4/15/2019 4:39,"200 North St, New York City, NY 10001"
176789,Gloves,1,14.95,4/21/2019 20:15,"990 Meadow St, San Francisco, CA 94016"
176790,Sunglasses,1,2.99,4/28/2019 12:07,"689 9th St, Austin, TX 73301"
176791,Apron,1,600,4/21/2019 11:43,"908 Jackson St, Los Angeles, CA 90001"
176792,Necklace,1,389.99,4/30/2019 19:29,"772 11th St, Atlanta, GA 30301"
176793,Watch,1,11.99,4/17/2019 17:09,"147 South St, San Francisco, CA 94016"
176794,Socks,1,14.95,4/10/2019 21:40,"425 Adams St, Dallas, TX 75001"
176795,Tie,1,11.99,4/13/2019 11:46,"360 Center St, San Francisco, CA 94016"
176796,Bow tie,1,99.99,4/7/2019 8:44,"5 2nd St, Los Angeles, CA 90001"
176797,Ring,1,600,4/21/2019 8:54,"923 Elm St, Los Angeles, CA 90001"
176797,Gloves,1,99.99,4/21/2019 8:54,"923 Elm St, Los Angeles, CA 90001"
176797,Scarf,1,11.99,4/21/2019 8:54,"923 Elm St, Los Angeles, CA 90001"
176798,Umbrella,1,700,4/6/2019 10:31,"445 Jefferson St, Atlanta, GA 30301"
176799,Boots,1,11.99,4/3/2019 14:24,"452 Spruce St, Portland, OR 97035"
176800,Mittens,1,14.95,4/9/2019 11:35,"766 West St, Atlanta, GA 30301"
176801,Stockings,1,400,4/28/2019 18:52,"125 North St, San Francisco, CA 94016"
176802,Earmuffs,1,3.84,4/29/2019 17:33,"627 12th St, Boston, MA 02215"
176803,Hair band,1,3.84,4/1/2019 23:00,"649 7th St, Austin, TX 73301"
176804,Safety pin,1,99.99,4/21/2019 21:56,"690 Walnut St, Seattle, WA 98101"
176805,Pocket watch,1,600,4/1/2019 15:50,"91 Lincoln St, Portland, OR 97035"
176805,Apron,1,11.95,4/1/2019 15:50,"91 Lincoln St, Portland, OR 97035"
176806,Necklace,1,1700,4/22/2019 13:26,"197 Cherry St, Austin, TX 73301"
176807,Watch,1,11.95,4/21/2019 17:13,"758 Hill St, Seattle, WA 98101"
176808,Socks,1,600,4/28/2019 18:03,"933 Meadow St, San Francisco, CA 94016"
176808,Tie,1,11.99,4/28/2019 18:03,"933 Meadow St, San Francisco, CA 94016"
176809,Bow tie,2,99.99,4/19/2019 1:14,"278 13th St, San Francisco, CA 94016"
176810,Purse,1,2.99,4/30/2019 14:57,"86 Meadow St, Atlanta, GA 30301"
176811,Ring,2,3.84,4/14/2019 23:02,"456 13th St, Dallas, TX 75001"
176812,Gloves,1,11.99,4/20/2019 16:40,"569 Willow St, New York City, NY 10001"
176813,Sunglasses,1,600,4/28/2019 18:01,"269 Hill St, Atlanta, GA 30301"
176813,Apron,1,11.99,4/28/2019 18:01,"269 Hill St, Atlanta, GA 30301"
176814,Necklace,1,14.95,4/9/2019 12:09,"501 13th St, New York City, NY 10001"
176815,Watch,1,2.99,4/4/2019 13:36,"327 Adams St, San Francisco, CA 94016"
176816,Socks,1,389.99,4/19/2019 20:14,"623 Lincoln St, Portland, OR 97035"
176817,Tie,1,14.95,4/26/2019 20:47,"284 Walnut St, Seattle, WA 98101"
176818,Bow tie,1,11.99,4/9/2019 2:19,"642 13th St, San Francisco, CA 94016"
176819,Ring,2,3.84,4/15/2019 5:44,"615 9th St, Portland, OR 97035"
176820,Gloves,1,11.95,4/17/2019 12:10,"654 Adams St, Boston, MA 02215"
176821,Scarf,1,379.99,4/18/2019 15:08,"72 Meadow St, San Francisco, CA 94016"
176822,Umbrella,1,2.99,4/22/2019 19:50,"40 Cedar St, Seattle, WA 98101"
176823,Boots,1,11.99,4/6/2019 20:18,"893 11th St, Seattle, WA 98101"
176824,Mittens,2,11.95,4/3/2019 13:01,"983 Center St, Los Angeles, CA 90001"
176825,Stockings,1,600,4/13/2019 22:31,"338 6th St, San Francisco, CA 94016"
176826,Earmuffs,1,99.99,4/11/2019 0:15,"72 Meadow St, San Francisco, CA 94016"
176827,Hair band,1,2.99,4/20/2019 13:36,"465 Hickory St, Los Angeles, CA 90001"
176828,Safety pin,1,700,4/7/2019 22:13,"696 Highland St, Seattle, WA 98101"
176829,Pocket watch,1,11.99,4/30/2019 9:09,"335 Wilson St, San Francisco, CA 94016"
176830,Apron,1,11.99,4/18/2019 12:02,"663 5th St, Austin, TX 73301"
176831,Necklace,1,11.95,4/1/2019 7:39,"743 Spruce St, San Francisco, CA 94016"
176832,Watch,1,150,4/19/2019 20:21,"533 Spruce St, Los Angeles, CA 90001"
176833,Socks,1,11.99,4/21/2019 19:32,"226 Madison St, Boston, MA 02215"
176834,Tie,1,14.95,4/15/2019 20:42,"193 Forest St, San Francisco, CA 94016"
176835,Bow tie,1,11.95,4/23/2019 16:55,"628 10th St, Boston, MA 02215"
176836,Purse,2,11.95,4/10/2019 14:20,"857 Hickory St, Boston, MA 02215"
176837,Ring,1,14.95,4/10/2019 12:29,"213 River St, New York City, NY 10001"
176838,Gloves,1,14.95,4/5/2019 18:44,"656 South St, New York City, NY 10001"
176839,Sunglasses,1,109.99,4/10/2019 7:19,"625 Willow St, Boston, MA 02215"
176840,Apron,1,11.95,4/2/2019 10:08,"939 14th St, Austin, TX 73301"
176841,Necklace,3,2.99,4/26/2019 22:50,"177 Highland St, San Francisco, CA 94016"
176842,Watch,2,3.84,4/6/2019 23:16,"532 1st St, New York City, NY 10001"
176843,Socks,1,379.99,4/21/2019 11:22,"733 Maple St, Atlanta, GA 30301"
176844,Tie,1,3.84,4/23/2019 18:48,"983 Main St, Boston, MA 02215"
176845,Bow tie,1,11.95,4/15/2019 14:26,"925 Cedar St, San Francisco, CA 94016"
176846,Ring,1,11.95,4/19/2019 9:03,"599 10th St, New York City, NY 10001"
176847,Gloves,3,3.84,4/3/2019 16:00,"616 9th St, Austin, TX 73301"
176848,Scarf,1,149.99,4/28/2019 18:09,"442 Center St, Boston, MA 02215"
176849,Umbrella,1,379.99,4/22/2019 10:59,"309 West St, San Francisco, CA 94016"
176850,Boots,1,3.84,4/3/2019 12:40,"520 5th St, Seattle, WA 98101"
176851,Mittens,1,3.84,4/9/2019 22:58,"669 Dogwood St, San Francisco, CA 94016"
176852,Stockings,1,3.84,4/9/2019 13:58,"731 Lincoln St, Portland, OR 97035"
176853,Earmuffs,1,3.84,4/24/2019 11:41,"858 14th St, New York City, NY 10001"
176854,Hair band,1,3.84,4/11/2019 22:05,"460 South St, Los Angeles, CA 90001"
176855,Safety pin,1,11.99,4/21/2019 16:42,"103 12th St, Los Angeles, CA 90001"
