Order ID,Accessorie,Quantity Ordered,Price Each,Order Date,Purchase Address
222952,Hair band,1,14.95,7/6/2019 16:01,"879 Park St, San Francisco, CA 94016"
222953,Safety pin,1,14.95,7/31/2019 2:56,"109 Highland St, Los Angeles, CA 90001"
222954,Pocket watch,2,3.84,7/14/2019 18:11,"980 Chestnut St, Dallas, TX 75001"
222955,Apron,1,11.95,7/1/2019 14:27,"117 Lake St, Los Angeles, CA 90001"
222956,Necklace,1,389.99,7/11/2019 20:18,"525 6th St, Atlanta, GA 30301"
222957,Watch,1,2.99,7/19/2019 10:11,"143 5th St, Portland, OR 97035"
222958,Socks,1,2.99,7/26/2019 21:00,"777 5th St, Dallas, TX 75001"
222959,Tie,1,999.99,7/15/2019 13:07,"252 River St, Dallas, TX 75001"
222960,Bow tie,1,14.95,7/11/2019 8:44,"638 Dogwood St, San Francisco, CA 94016"
222961,Purse,1,14.95,7/4/2019 5:44,"840 5th St, Dallas, TX 75001"
222962,Ring,1,11.99,7/20/2019 9:20,"694 Cherry St, Seattle, WA 98101"
222963,Gloves,1,11.95,7/29/2019 9:11,"734 Elm St, Boston, MA 02215"
222964,Sunglasses,1,1700,7/24/2019 20:18,"601 Lake St, Boston, MA 02215"
222965,Apron,2,2.99,7/7/2019 12:06,"792 Cedar St, San Francisco, CA 94016"
222966,Necklace,2,3.84,7/13/2019 1:01,"718 7th St, Seattle, WA 98101"
222967,Watch,1,109.99,7/14/2019 11:58,"161 13th St, San Francisco, CA 94016"
222968,Socks,1,3.84,7/24/2019 15:32,"536 14th St, San Francisco, CA 94016"
222969,Tie,1,2.99,7/5/2019 17:00,"248 Johnson St, San Francisco, CA 94016"
222970,Bow tie,1,2.99,7/9/2019 11:08,"594 Church St, Atlanta, GA 30301"
222971,Ring,1,150,7/5/2019 14:49,"444 Spruce St, Austin, TX 73301"
222972,Gloves,1,11.99,7/9/2019 9:17,"917 Madison St, Seattle, WA 98101"
222973,Scarf,1,300,7/18/2019 14:40,"509 Hickory St, Seattle, WA 98101"
222974,Umbrella,1,14.95,7/9/2019 19:51,"112 Wilson St, Los Angeles, CA 90001"
222975,Boots,1,11.99,7/19/2019 16:15,"541 Hickory St, Los Angeles, CA 90001"
222976,Mittens,1,14.95,7/17/2019 10:14,"390 1st St, Los Angeles, CA 90001"
222977,Stockings,1,14.95,7/14/2019 22:07,"660 Walnut St, Los Angeles, CA 90001"
222978,Earmuffs,2,2.99,7/4/2019 12:23,"941 Willow St, Seattle, WA 98101"
222979,Hair band,1,99.99,7/11/2019 23:59,"844 Center St, Seattle, WA 98101"
222980,Safety pin,1,99.99,7/13/2019 11:16,"519 Park St, Atlanta, GA 30301"
222981,Pocket watch,1,11.95,7/26/2019 0:40,"791 9th St, Austin, TX 73301"
222982,Apron,1,300,7/28/2019 12:40,"651 Ridge St, Portland, OR 97035"
222983,Necklace,1,14.95,7/16/2019 0:06,"639 Spruce St, Boston, MA 02215"
222984,Watch,1,11.95,7/29/2019 21:50,"305 Johnson St, Austin, TX 73301"
222985,Socks,1,99.99,7/21/2019 12:41,"846 Lake St, Dallas, TX 75001"
222986,Tie,1,14.95,7/5/2019 11:13,"313 Forest St, San Francisco, CA 94016"
222987,Bow tie,1,2.99,7/31/2019 16:56,"538 1st St, New York City, NY 10001"
222988,Purse,1,14.95,7/4/2019 9:44,"647 Meadow St, Dallas, TX 75001"
222989,Ring,1,14.95,7/7/2019 20:53,"48 Walnut St, Dallas, TX 75001"
222990,Gloves,2,2.99,7/19/2019 18:33,"419 Jackson St, New York City, NY 10001"
222991,Sunglasses,1,149.99,7/5/2019 10:06,"450 8th St, Los Angeles, CA 90001"
222992,Apron,1,3.84,7/5/2019 18:49,"779 Washington St, San Francisco, CA 94016"
222993,Necklace,1,2.99,7/25/2019 21:40,"697 Adams St, Los Angeles, CA 90001"
222994,Watch,1,11.95,7/10/2019 18:59,"251 Cedar St, New York City, NY 10001"
222995,Socks,1,379.99,7/27/2019 16:15,"837 Park St, San Francisco, CA 94016"
222996,Tie,1,149.99,7/12/2019 16:53,"885 Sunset St, Los Angeles, CA 90001"
222997,Bow tie,1,2.99,7/21/2019 16:44,"619 Willow St, New York City, NY 10001"
222998,Ring,1,14.95,7/28/2019 3:41,"38 Lakeview St, Boston, MA 02215"
222999,Gloves,1,300,7/29/2019 17:17,"615 Cherry St, Seattle, WA 98101"
223000,Scarf,1,2.99,7/19/2019 20:29,"670 10th St, Atlanta, GA 30301"
223001,Umbrella,1,150,7/29/2019 11:56,"978 10th St, San Francisco, CA 94016"
223002,Boots,1,3.84,7/13/2019 18:48,"603 12th St, Dallas, TX 75001"
223003,Mittens,1,14.95,7/9/2019 17:51,"18 Jefferson St, San Francisco, CA 94016"
223004,Stockings,1,2.99,7/14/2019 2:43,"911 Spruce St, San Francisco, CA 94016"
223005,Earmuffs,1,149.99,7/26/2019 21:39,"306 Lake St, Austin, TX 73301"
223006,Hair band,1,14.95,7/22/2019 16:50,"499 Park St, Los Angeles, CA 90001"
223007,Safety pin,1,99.99,7/6/2019 11:07,"481 10th St, Portland, OR 97035"
223008,Pocket watch,3,2.99,7/12/2019 0:54,"289 13th St, Boston, MA 02215"
223009,Apron,1,150,7/28/2019 7:59,"152 9th St, Boston, MA 02215"
223010,Necklace,1,2.99,7/18/2019 12:17,"518 Wilson St, Boston, MA 02215"
223011,Watch,1,150,7/9/2019 17:19,"87 Sunset St, San Francisco, CA 94016"
223012,Socks,1,99.99,7/13/2019 10:10,"233 12th St, Austin, TX 73301"
223013,Tie,2,2.99,7/27/2019 14:11,"289 8th St, New York City, NY 10001"
223014,Bow tie,1,11.99,7/10/2019 17:43,"421 Highland St, Atlanta, GA 30301"
223015,Purse,1,99.99,7/26/2019 14:47,"605 Johnson St, San Francisco, CA 94016"
223016,Ring,1,11.95,7/20/2019 8:42,"700 Church St, New York City, NY 10001"
223017,Gloves,2,2.99,7/2/2019 22:09,"773 Hickory St, San Francisco, CA 94016"
223018,Sunglasses,1,999.99,7/4/2019 8:39,"767 Adams St, Los Angeles, CA 90001"
223019,Apron,2,2.99,7/29/2019 13:49,"788 Hill St, Dallas, TX 75001"
223020,Necklace,1,149.99,7/8/2019 10:08,"296 9th St, Boston, MA 02215"
223021,Watch,1,2.99,7/7/2019 11:31,"657 10th St, Los Angeles, CA 90001"
223022,Socks,1,14.95,7/31/2019 17:45,"93 Madison St, Atlanta, GA 30301"
223023,Tie,1,99.99,7/1/2019 18:12,"268 Meadow St, San Francisco, CA 94016"
223024,Bow tie,2,2.99,7/23/2019 14:04,"91 Jefferson St, Dallas, TX 75001"
223025,Ring,1,3.84,7/23/2019 0:58,"142 Pine St, San Francisco, CA 94016"
223026,Gloves,1,11.99,7/25/2019 12:49,"47 Pine St, San Francisco, CA 94016"
223027,Scarf,1,3.84,7/11/2019 16:29,"876 Center St, Austin, TX 73301"
223028,Umbrella,1,400,7/7/2019 10:21,"969 10th St, San Francisco, CA 94016"
223028,Boots,2,11.95,7/7/2019 10:21,"969 10th St, San Francisco, CA 94016"
223028,Mittens,1,11.99,7/7/2019 10:21,"969 10th St, San Francisco, CA 94016"
223029,Stockings,1,11.95,7/18/2019 11:15,"144 Adams St, New York City, NY 10001"
223030,Earmuffs,1,99.99,7/9/2019 19:04,"704 13th St, Los Angeles, CA 90001"
223031,Hair band,1,149.99,7/28/2019 9:30,"445 Johnson St, Los Angeles, CA 90001"
223032,Safety pin,1,150,7/20/2019 18:47,"8 Cherry St, Dallas, TX 75001"
223033,Pocket watch,1,2.99,7/1/2019 18:27,"972 Meadow St, Atlanta, GA 30301"
223034,Apron,1,11.99,7/6/2019 9:22,"927 South St, Portland, OR 97035"
223035,Necklace,1,300,7/27/2019 12:04,"911 Sunset St, Portland, OR 97035"
223036,Watch,1,150,7/31/2019 10:59,"828 Willow St, Boston, MA 02215"
223037,Socks,1,11.99,7/21/2019 20:58,"24 Adams St, Los Angeles, CA 90001"
223038,Tie,1,14.95,7/3/2019 14:19,"990 11th St, Los Angeles, CA 90001"
223039,Bow tie,1,300,7/27/2019 11:44,"9 Center St, Dallas, TX 75001"
223040,Purse,1,150,7/19/2019 20:05,"395 West St, Austin, TX 73301"
223041,Ring,1,389.99,7/11/2019 8:16,"330 River St, New York City, NY 10001"
223042,Gloves,1,14.95,7/10/2019 8:42,"983 Jackson St, Dallas, TX 75001"
223043,Sunglasses,1,14.95,7/1/2019 10:20,"662 North St, Atlanta, GA 30301"
223044,Apron,1,150,7/5/2019 11:15,"605 6th St, San Francisco, CA 94016"
223045,Necklace,1,600,7/18/2019 20:22,"457 2nd St, Boston, MA 02215"
223046,Watch,1,11.95,7/15/2019 23:04,"335 Ridge St, Los Angeles, CA 90001"
223047,Socks,1,3.84,7/16/2019 15:16,"541 Lakeview St, Los Angeles, CA 90001"
223048,Tie,1,400,7/21/2019 17:19,"168 8th St, Portland, OR 97035"
223048,Bow tie,2,11.95,7/21/2019 17:19,"168 8th St, Portland, OR 97035"
223049,Ring,1,300,7/24/2019 23:24,"595 Jackson St, San Francisco, CA 94016"
223050,Gloves,1,999.99,7/14/2019 18:14,"842 Washington St, Los Angeles, CA 90001"
223051,Scarf,1,99.99,7/27/2019 16:35,"819 Cherry St, Los Angeles, CA 90001"
223052,Umbrella,1,11.95,7/9/2019 20:05,"549 Lincoln St, San Francisco, CA 94016"
223053,Boots,1,600,7/6/2019 8:37,"226 2nd St, Seattle, WA 98101"
223054,Mittens,1,11.99,7/28/2019 18:08,"905 Chestnut St, Boston, MA 02215"
223055,Stockings,1,3.84,7/14/2019 14:04,"181 Walnut St, Los Angeles, CA 90001"
223056,Earmuffs,1,11.95,7/27/2019 17:19,"907 Madison St, San Francisco, CA 94016"
223057,Hair band,1,99.99,7/12/2019 11:30,"195 Washington St, San Francisco, CA 94016"
223058,Safety pin,1,99.99,7/1/2019 8:09,"993 Main St, Boston, MA 02215"
223059,Pocket watch,1,11.95,7/23/2019 2:09,"84 10th St, Boston, MA 02215"
223060,Apron,1,3.84,7/20/2019 13:14,"613 Johnson St, San Francisco, CA 94016"
223061,Necklace,2,14.95,7/14/2019 22:02,"788 Center St, Dallas, TX 75001"
223062,Watch,1,999.99,7/12/2019 19:58,"756 5th St, Atlanta, GA 30301"
223063,Socks,1,11.95,7/2/2019 21:37,"535 Cedar St, Portland, OR 97035"
223064,Tie,1,2.99,7/13/2019 19:23,"627 13th St, San Francisco, CA 94016"
223065,Bow tie,2,99.99,7/2/2019 20:20,"180 Park St, San Francisco, CA 94016"
223066,Purse,1,1700,7/16/2019 8:31,"377 Madison St, San Francisco, CA 94016"
223067,Ring,1,2.99,7/11/2019 13:46,"189 Johnson St, Los Angeles, CA 90001"
223068,Gloves,1,3.84,7/29/2019 18:11,"450 Church St, San Francisco, CA 94016"
223069,Sunglasses,1,3.84,7/17/2019 20:50,"486 4th St, San Francisco, CA 94016"
223070,Apron,1,2.99,7/19/2019 8:29,"172 Adams St, Boston, MA 02215"
223071,Necklace,1,14.95,7/17/2019 12:01,"758 Madison St, New York City, NY 10001"
223072,Watch,1,14.95,7/18/2019 2:39,"252 Madison St, Boston, MA 02215"
223073,Socks,1,11.99,7/2/2019 15:41,"972 Dogwood St, San Francisco, CA 94016"
223074,Tie,1,11.95,7/15/2019 10:07,"899 North St, Los Angeles, CA 90001"
223075,Bow tie,1,11.95,7/22/2019 14:15,"752 Chestnut St, San Francisco, CA 94016"
223076,Ring,1,14.95,7/10/2019 13:21,"692 Spruce St, Boston, MA 02215"
223077,Gloves,1,999.99,7/6/2019 13:01,"261 Sunset St, San Francisco, CA 94016"
223078,Scarf,1,14.95,7/10/2019 19:23,"865 Meadow St, Atlanta, GA 30301"
223079,Umbrella,1,389.99,7/18/2019 10:22,"211 Ridge St, Austin, TX 73301"
223080,Boots,1,150,7/9/2019 18:26,"275 Jackson St, Austin, TX 73301"
223081,Mittens,1,11.95,7/5/2019 15:55,"983 12th St, San Francisco, CA 94016"
223082,Stockings,1,11.95,7/7/2019 9:54,"158 7th St, Seattle, WA 98101"
223083,Earmuffs,1,11.95,7/13/2019 21:05,"277 Lakeview St, Portland, OR 97035"
223084,Hair band,1,14.95,7/2/2019 15:08,"555 Pine St, Los Angeles, CA 90001"
223085,Safety pin,1,700,7/22/2019 11:56,"875 Madison St, Los Angeles, CA 90001"
223086,Pocket watch,1,150,7/22/2019 11:08,"938 Meadow St, Los Angeles, CA 90001"
223087,Apron,1,700,7/26/2019 11:06,"864 10th St, Boston, MA 02215"
223088,Necklace,1,3.84,7/5/2019 22:58,"715 North St, Seattle, WA 98101"
223089,Watch,1,3.84,7/17/2019 17:53,"650 Hickory St, New York City, NY 10001"
223090,Socks,1,11.95,7/12/2019 16:18,"739 Adams St, New York City, NY 10001"
223091,Tie,1,99.99,7/20/2019 11:02,"415 Cedar St, New York City, NY 10001"
223092,Bow tie,1,999.99,7/11/2019 15:27,"634 Washington St, Boston, MA 02215"
223093,Purse,1,3.84,7/1/2019 10:48,"899 1st St, San Francisco, CA 94016"
223094,Ring,1,11.99,7/18/2019 11:15,"971 Chestnut St, Los Angeles, CA 90001"
223095,Gloves,1,150,7/3/2019 13:42,"876 Cedar St, Los Angeles, CA 90001"
223095,Sunglasses,1,3.84,7/3/2019 13:42,"876 Cedar St, Los Angeles, CA 90001"
223096,Apron,2,2.99,7/8/2019 19:31,"846 Sunset St, Portland, OR 97035"
223097,Necklace,1,14.95,7/11/2019 12:29,"77 10th St, Los Angeles, CA 90001"
223098,Watch,1,150,7/23/2019 18:23,"374 Cherry St, San Francisco, CA 94016"
223099,Socks,3,2.99,7/29/2019 22:46,"3 Highland St, New York City, NY 10001"
223100,Tie,1,11.95,7/29/2019 16:56,"516 Jackson St, New York City, NY 10001"
223101,Bow tie,1,11.99,7/10/2019 16:55,"924 Lincoln St, San Francisco, CA 94016"
223102,Ring,2,11.99,7/16/2019 20:54,"484 7th St, Seattle, WA 98101"
223103,Gloves,1,150,7/13/2019 11:25,"107 West St, San Francisco, CA 94016"
223104,Scarf,1,109.99,7/8/2019 7:29,"505 4th St, Los Angeles, CA 90001"
,,,,,
223105,Boots,1,379.99,7/17/2019 0:06,"589 8th St, Portland, OR 97035"
223106,Mittens,1,11.99,7/14/2019 14:30,"630 2nd St, San Francisco, CA 94016"
223106,Stockings,1,400,7/14/2019 14:30,"630 2nd St, San Francisco, CA 94016"
223107,Earmuffs,1,700,7/25/2019 13:40,"470 Chestnut St, San Francisco, CA 94016"
223108,Hair band,1,2.99,7/5/2019 11:21,"781 8th St, Boston, MA 02215"
223109,Safety pin,1,700,7/12/2019 20:48,"929 Ridge St, Seattle, WA 98101"
223110,Pocket watch,1,300,7/16/2019 1:05,"434 Elm St, Seattle, WA 98101"
223111,Apron,1,3.84,7/20/2019 16:46,"137 Madison St, Atlanta, GA 30301"
223112,Necklace,2,11.95,7/8/2019 22:23,"241 8th St, San Francisco, CA 94016"
223113,Watch,1,389.99,7/5/2019 7:35,"176 Willow St, Los Angeles, CA 90001"
223114,Socks,1,3.84,7/26/2019 13:37,"576 11th St, Austin, TX 73301"
223115,Tie,1,300,7/2/2019 13:15,"836 Johnson St, New York City, NY 10001"
223116,Bow tie,1,150,7/21/2019 13:18,"366 Adams St, Portland, OR 97035"
223117,Purse,1,600,7/11/2019 23:25,"184 Spruce St, Atlanta, GA 30301"
223117,Ring,1,11.95,7/11/2019 23:25,"184 Spruce St, Atlanta, GA 30301"
223118,Gloves,2,3.84,7/4/2019 11:04,"346 Walnut St, New York City, NY 10001"
223119,Sunglasses,1,149.99,7/30/2019 13:33,"955 Main St, New York City, NY 10001"
223120,Apron,1,14.95,7/18/2019 13:29,"506 Main St, San Francisco, CA 94016"
223121,Necklace,1,99.99,7/5/2019 22:00,"880 7th St, New York City, NY 10001"
223122,Watch,1,150,7/4/2019 8:49,"972 Lincoln St, Boston, MA 02215"
223123,Socks,1,11.99,7/5/2019 6:27,"86 5th St, Boston, MA 02215"
223124,Tie,1,11.95,7/19/2019 19:28,"593 Ridge St, San Francisco, CA 94016"
223125,Bow tie,1,389.99,7/17/2019 9:45,"678 13th St, San Francisco, CA 94016"
223126,Ring,1,379.99,7/29/2019 16:38,"858 6th St, San Francisco, CA 94016"
223127,Gloves,1,2.99,7/31/2019 17:36,"473 10th St, Los Angeles, CA 90001"
223128,Scarf,1,11.95,7/14/2019 8:00,"418 Spruce St, Los Angeles, CA 90001"
223129,Umbrella,1,150,7/5/2019 8:40,"239 12th St, Boston, MA 02215"
223130,Boots,1,11.99,7/16/2019 11:54,"126 5th St, New York City, NY 10001"
223131,Mittens,1,2.99,7/21/2019 7:47,"712 Washington St, Los Angeles, CA 90001"
223132,Stockings,1,3.84,7/23/2019 0:10,"132 West St, San Francisco, CA 94016"
223133,Earmuffs,1,3.84,7/28/2019 20:40,"621 Church St, San Francisco, CA 94016"
223133,Hair band,1,2.99,7/28/2019 20:40,"621 Church St, San Francisco, CA 94016"
223134,Safety pin,1,999.99,7/25/2019 12:17,"298 Wilson St, Portland, ME 04101"
223135,Pocket watch,1,150,7/27/2019 21:39,"385 Dogwood St, Atlanta, GA 30301"
223136,Apron,1,300,7/7/2019 21:45,"339 12th St, San Francisco, CA 94016"
223137,Necklace,1,3.84,7/20/2019 9:51,"776 Forest St, Boston, MA 02215"
223138,Watch,1,389.99,7/22/2019 10:44,"720 Main St, San Francisco, CA 94016"
223139,Socks,1,99.99,7/5/2019 20:27,"820 West St, Los Angeles, CA 90001"
223140,Tie,1,3.84,7/22/2019 9:58,"112 Meadow St, San Francisco, CA 94016"
223140,Bow tie,1,300,7/22/2019 9:58,"112 Meadow St, San Francisco, CA 94016"
223141,Purse,1,11.99,7/23/2019 21:39,"247 Adams St, Portland, OR 97035"
223142,Ring,2,3.84,7/26/2019 13:53,"587 South St, San Francisco, CA 94016"
223143,Gloves,1,999.99,7/14/2019 10:09,"494 Lakeview St, San Francisco, CA 94016"
223144,Sunglasses,1,600,7/15/2019 21:51,"37 Walnut St, New York City, NY 10001"
223144,Apron,1,11.95,7/15/2019 21:51,"37 Walnut St, New York City, NY 10001"
223145,Necklace,1,150,7/2/2019 14:21,"35 Main St, Seattle, WA 98101"
223146,Watch,1,600,7/22/2019 17:05,"753 5th St, Los Angeles, CA 90001"
223147,Socks,1,3.84,7/15/2019 11:27,"767 West St, Los Angeles, CA 90001"
223148,Tie,1,3.84,7/22/2019 18:02,"256 Jackson St, Atlanta, GA 30301"
223149,Bow tie,1,149.99,7/14/2019 20:39,"770 Lincoln St, Boston, MA 02215"
223150,Ring,1,150,7/16/2019 18:17,"289 12th St, Boston, MA 02215"
223151,Gloves,2,2.99,7/31/2019 7:15,"825 North St, Seattle, WA 98101"
223152,Scarf,1,99.99,7/10/2019 20:02,"910 Hill St, Atlanta, GA 30301"
223153,Umbrella,1,11.99,7/17/2019 20:11,"65 Hickory St, Dallas, TX 75001"
223154,Boots,1,2.99,7/18/2019 13:25,"223 Elm St, Portland, OR 97035"
223155,Mittens,1,14.95,7/2/2019 21:24,"706 Washington St, San Francisco, CA 94016"
223156,Stockings,1,2.99,7/23/2019 16:04,"564 Ridge St, New York City, NY 10001"
223157,Earmuffs,1,11.99,7/25/2019 23:34,"532 Lincoln St, Boston, MA 02215"
223158,Hair band,1,11.95,7/14/2019 23:12,"787 Adams St, Boston, MA 02215"
223159,Safety pin,1,14.95,7/4/2019 13:48,"818 11th St, Los Angeles, CA 90001"
223160,Pocket watch,1,150,7/16/2019 19:14,"629 Meadow St, New York City, NY 10001"
223161,Apron,2,2.99,7/18/2019 9:27,"399 6th St, San Francisco, CA 94016"
223162,Necklace,1,11.99,7/6/2019 19:57,"453 Madison St, Portland, OR 97035"
223163,Watch,1,379.99,7/2/2019 0:37,"801 Lakeview St, Austin, TX 73301"
223164,Socks,1,11.95,7/7/2019 18:19,"120 Park St, San Francisco, CA 94016"
223165,Tie,1,14.95,7/14/2019 10:00,"29 Chestnut St, Seattle, WA 98101"
223166,Bow tie,1,2.99,7/23/2019 6:53,"648 River St, Boston, MA 02215"
223167,Purse,1,1700,7/21/2019 6:37,"76 Sunset St, Portland, OR 97035"
223168,Ring,1,11.95,7/28/2019 17:38,"812 Wilson St, Los Angeles, CA 90001"
223169,Gloves,1,379.99,7/21/2019 18:25,"460 Sunset St, Los Angeles, CA 90001"
223170,Sunglasses,1,11.99,7/8/2019 11:57,"732 Madison St, Atlanta, GA 30301"
223171,Apron,3,2.99,7/28/2019 19:43,"3 8th St, Los Angeles, CA 90001"
223172,Necklace,1,2.99,7/17/2019 11:48,"431 Sunset St, Atlanta, GA 30301"
223173,Watch,1,150,7/31/2019 19:19,"436 Dogwood St, San Francisco, CA 94016"
223174,Socks,1,2.99,7/19/2019 18:44,"532 5th St, Los Angeles, CA 90001"
223175,Tie,1,300,7/21/2019 16:41,"257 Walnut St, Seattle, WA 98101"
223176,Bow tie,1,600,7/24/2019 8:16,"562 Elm St, Los Angeles, CA 90001"
223177,Ring,1,109.99,7/28/2019 12:52,"654 11th St, San Francisco, CA 94016"
223178,Gloves,1,2.99,7/12/2019 11:13,"292 Main St, Boston, MA 02215"
223179,Scarf,1,150,7/8/2019 10:57,"724 5th St, Boston, MA 02215"
223180,Umbrella,1,600,7/1/2019 7:53,"906 Johnson St, San Francisco, CA 94016"
223181,Boots,4,2.99,7/20/2019 16:25,"810 9th St, New York City, NY 10001"
223182,Mittens,1,3.84,7/22/2019 10:57,"565 Walnut St, Los Angeles, CA 90001"
223183,Stockings,1,14.95,7/15/2019 5:32,"183 Hickory St, Los Angeles, CA 90001"
223184,Earmuffs,1,389.99,7/22/2019 14:29,"456 5th St, Los Angeles, CA 90001"
223185,Hair band,1,109.99,7/6/2019 16:44,"551 Main St, Portland, OR 97035"
223186,Safety pin,1,11.95,7/18/2019 13:04,"558 2nd St, Los Angeles, CA 90001"
223187,Pocket watch,3,3.84,7/28/2019 6:13,"39 4th St, Austin, TX 73301"
223188,Apron,1,150,7/17/2019 20:37,"725 West St, Los Angeles, CA 90001"
223189,Necklace,1,11.95,7/25/2019 20:40,"574 Hickory St, San Francisco, CA 94016"
223190,Watch,1,1700,7/16/2019 11:31,"129 Main St, Los Angeles, CA 90001"
223191,Socks,1,379.99,7/18/2019 15:19,"25 7th St, San Francisco, CA 94016"
223192,Tie,1,999.99,7/26/2019 17:12,"931 Ridge St, Portland, OR 97035"
223193,Bow tie,1,14.95,7/22/2019 17:55,"130 Johnson St, New York City, NY 10001"
223194,Purse,1,99.99,7/2/2019 18:28,"523 7th St, Austin, TX 73301"
223195,Ring,1,99.99,7/24/2019 9:47,"993 Maple St, Austin, TX 73301"
223196,Gloves,1,11.99,7/29/2019 18:19,"191 Lincoln St, Atlanta, GA 30301"
223197,Sunglasses,1,3.84,7/30/2019 16:59,"972 9th St, Boston, MA 02215"
223198,Apron,1,14.95,7/21/2019 20:09,"184 Center St, San Francisco, CA 94016"
223199,Necklace,1,14.95,7/5/2019 16:48,"959 2nd St, Boston, MA 02215"
223200,Watch,1,99.99,7/25/2019 21:05,"975 Church St, Seattle, WA 98101"
223201,Socks,1,150,7/16/2019 9:16,"929 Adams St, Seattle, WA 98101"
223202,Tie,1,150,7/18/2019 21:42,"9 5th St, San Francisco, CA 94016"
223203,Bow tie,1,3.84,7/1/2019 12:01,"2 Jackson St, San Francisco, CA 94016"
223204,Ring,1,2.99,7/27/2019 11:35,"236 Center St, Boston, MA 02215"
223205,Gloves,1,3.84,7/15/2019 22:59,"834 River St, San Francisco, CA 94016"
223206,Scarf,1,3.84,7/9/2019 12:31,"234 West St, Atlanta, GA 30301"
223207,Umbrella,1,2.99,7/25/2019 22:21,"979 Ridge St, Boston, MA 02215"
223208,Boots,1,600,7/13/2019 20:02,"301 Washington St, Los Angeles, CA 90001"
223209,Mittens,1,11.99,7/6/2019 23:11,"571 Spruce St, San Francisco, CA 94016"
223210,Stockings,3,3.84,7/9/2019 17:05,"272 Spruce St, Atlanta, GA 30301"
