Order ID,Accessorie,Quantity Ordered,Price Each,Order Date,Purchase Address
162205,Watch,3,2.99,3/27/2019 19:28,"490 Lincoln St, San Francisco, CA 94016"
162206,Socks,1,3.84,3/2/2019 19:20,"482 Meadow St, New York City, NY 10001"
162207,Tie,1,379.99,3/2/2019 12:54,"69 Adams St, Atlanta, GA 30301"
162208,Bow tie,1,14.95,3/11/2019 16:08,"534 Lakeview St, San Francisco, CA 94016"
162209,Purse,1,2.99,3/18/2019 1:48,"873 Jefferson St, Atlanta, GA 30301"
162210,Ring,1,11.95,3/19/2019 17:42,"331 Lake St, San Francisco, CA 94016"
162211,Gloves,1,11.99,3/15/2019 5:02,"819 Lake St, Seattle, WA 98101"
162212,Sunglasses,2,11.95,3/31/2019 12:42,"700 North St, Boston, MA 02215"
162213,Apron,1,3.84,3/21/2019 9:58,"72 Highland St, Seattle, WA 98101"
162214,Necklace,1,3.84,3/16/2019 7:09,"688 Chestnut St, Seattle, WA 98101"
162215,Watch,1,2.99,3/11/2019 12:06,"688 Hickory St, Los Angeles, CA 90001"
162215,Socks,1,1700,3/11/2019 12:06,"688 Hickory St, Los Angeles, CA 90001"
162216,Tie,1,999.99,3/20/2019 11:03,"406 Sunset St, Boston, MA 02215"
162217,Bow tie,1,11.99,3/7/2019 16:30,"293 8th St, Los Angeles, CA 90001"
162218,Ring,1,150,3/5/2019 19:53,"115 Madison St, Los Angeles, CA 90001"
162219,Gloves,1,150,3/31/2019 21:28,"63 8th St, Boston, MA 02215"
162220,Scarf,1,99.99,3/6/2019 17:33,"505 Hill St, San Francisco, CA 94016"
162221,Umbrella,1,150,3/9/2019 21:44,"927 Jackson St, New York City, NY 10001"
162222,Boots,1,99.99,3/14/2019 6:36,"300 Meadow St, Boston, MA 02215"
162223,Mittens,1,2.99,3/24/2019 10:47,"248 12th St, San Francisco, CA 94016"
162224,Stockings,1,149.99,3/23/2019 7:28,"858 Pine St, Atlanta, GA 30301"
162225,Earmuffs,2,3.84,3/30/2019 17:01,"830 Hickory St, Dallas, TX 75001"
162226,Hair band,2,3.84,3/25/2019 21:36,"858 5th St, Boston, MA 02215"
162227,Safety pin,3,3.84,3/30/2019 19:45,"925 Jackson St, San Francisco, CA 94016"
162228,Pocket watch,1,14.95,3/14/2019 9:46,"102 Meadow St, San Francisco, CA 94016"
162229,Apron,1,149.99,3/27/2019 13:13,"823 Lake St, San Francisco, CA 94016"
162230,Necklace,1,14.95,3/30/2019 16:55,"819 Park St, Los Angeles, CA 90001"
162231,Watch,2,3.84,3/4/2019 19:42,"123 Jefferson St, Dallas, TX 75001"
162232,Socks,1,389.99,3/9/2019 12:45,"66 Park St, Los Angeles, CA 90001"
162233,Tie,1,1700,3/29/2019 19:32,"944 Ridge St, Seattle, WA 98101"
162234,Bow tie,1,3.84,3/6/2019 13:39,"250 Johnson St, San Francisco, CA 94016"
162235,Purse,1,149.99,3/11/2019 22:05,"122 7th St, Dallas, TX 75001"
162236,Ring,1,11.99,3/28/2019 18:33,"298 Elm St, Atlanta, GA 30301"
162237,Gloves,2,14.95,3/23/2019 16:22,"89 Chestnut St, New York City, NY 10001"
162238,Sunglasses,1,3.84,3/14/2019 17:16,"102 Willow St, Dallas, TX 75001"
162239,Apron,1,999.99,3/10/2019 19:45,"543 11th St, Austin, TX 73301"
162240,Necklace,1,14.95,3/30/2019 0:13,"572 Park St, Boston, MA 02215"
162241,Watch,1,1700,3/30/2019 11:58,"162 5th St, San Francisco, CA 94016"
162242,Socks,1,2.99,3/14/2019 20:32,"712 5th St, Portland, OR 97035"
162243,Tie,1,14.95,3/15/2019 19:18,"301 Walnut St, San Francisco, CA 94016"
162244,Bow tie,1,600,3/23/2019 23:33,"76 Center St, San Francisco, CA 94016"
162244,Ring,1,11.95,3/23/2019 23:33,"76 Center St, San Francisco, CA 94016"
162245,Gloves,1,2.99,3/17/2019 18:18,"238 West St, San Francisco, CA 94016"
162246,Scarf,1,149.99,3/1/2019 12:12,"28 Adams St, Atlanta, GA 30301"
162247,Umbrella,1,149.99,3/22/2019 15:47,"10 Elm St, Austin, TX 73301"
162248,Boots,1,11.99,3/14/2019 16:03,"685 5th St, San Francisco, CA 94016"
162249,Mittens,1,99.99,3/27/2019 19:50,"951 Forest St, New York City, NY 10001"
162250,Stockings,1,300,3/16/2019 10:47,"984 8th St, Los Angeles, CA 90001"
162251,Earmuffs,1,149.99,3/29/2019 15:10,"495 Lake St, San Francisco, CA 94016"
162252,Hair band,2,11.99,3/9/2019 5:31,"5 Maple St, San Francisco, CA 94016"
162253,Safety pin,1,11.95,3/7/2019 22:15,"574 Walnut St, Boston, MA 02215"
162254,Pocket watch,1,1700,3/9/2019 10:48,"786 River St, San Francisco, CA 94016"
162255,Apron,1,149.99,3/6/2019 11:21,"622 Highland St, Dallas, TX 75001"
162256,Necklace,1,109.99,3/15/2019 11:55,"217 4th St, New York City, NY 10001"
162257,Watch,1,3.84,3/30/2019 12:01,"977 Meadow St, Atlanta, GA 30301"
162258,Socks,1,99.99,3/20/2019 19:09,"874 Cherry St, New York City, NY 10001"
162259,Tie,1,389.99,3/14/2019 10:07,"415 Wilson St, New York City, NY 10001"
162260,Bow tie,1,150,3/29/2019 12:08,"188 North St, Seattle, WA 98101"
162261,Purse,1,99.99,3/24/2019 6:54,"825 Lakeview St, Dallas, TX 75001"
162262,Ring,1,11.99,3/8/2019 22:17,"625 Main St, Atlanta, GA 30301"
162263,Gloves,1,11.99,3/5/2019 22:06,"230 Elm St, Dallas, TX 75001"
162264,Sunglasses,1,150,3/13/2019 18:06,"604 6th St, Portland, OR 97035"
162265,Apron,1,11.99,3/12/2019 8:12,"882 Park St, Los Angeles, CA 90001"
162266,Necklace,1,3.84,3/13/2019 8:34,"697 Jackson St, New York City, NY 10001"
162267,Watch,1,99.99,3/26/2019 14:07,"61 10th St, Dallas, TX 75001"
162268,Socks,1,14.95,3/30/2019 20:26,"528 Pine St, Los Angeles, CA 90001"
162269,Tie,1,11.99,3/3/2019 1:30,"99 Sunset St, San Francisco, CA 94016"
162270,Bow tie,1,1700,3/7/2019 11:45,"98 Elm St, Los Angeles, CA 90001"
162271,Ring,1,14.95,3/26/2019 10:37,"557 Hickory St, San Francisco, CA 94016"
162272,Gloves,1,14.95,3/16/2019 9:30,"322 10th St, Los Angeles, CA 90001"
162273,Scarf,1,600,3/20/2019 18:36,"368 Washington St, New York City, NY 10001"
162274,Umbrella,1,14.95,3/7/2019 9:06,"152 2nd St, Atlanta, GA 30301"
162275,Boots,1,11.99,3/12/2019 20:22,"558 Cherry St, Seattle, WA 98101"
162276,Mittens,1,99.99,3/11/2019 6:54,"882 Jefferson St, Los Angeles, CA 90001"
162277,Stockings,1,389.99,3/26/2019 22:06,"392 Maple St, Seattle, WA 98101"
162278,Earmuffs,1,99.99,3/23/2019 14:02,"488 Jackson St, Boston, MA 02215"
162279,Hair band,1,600,3/12/2019 19:03,"231 Highland St, San Francisco, CA 94016"
162280,Safety pin,1,99.99,3/5/2019 11:48,"525 12th St, New York City, NY 10001"
162281,Pocket watch,2,14.95,3/10/2019 15:31,"774 4th St, Seattle, WA 98101"
162282,Apron,1,11.95,3/3/2019 2:06,"6 10th St, Austin, TX 73301"
162283,Necklace,1,3.84,3/5/2019 20:33,"959 12th St, Boston, MA 02215"
162284,Watch,1,14.95,3/5/2019 22:25,"544 Elm St, Los Angeles, CA 90001"
162285,Socks,1,149.99,3/13/2019 21:40,"491 Walnut St, San Francisco, CA 94016"
162286,Tie,1,700,3/25/2019 12:49,"805 5th St, New York City, NY 10001"
162287,Bow tie,1,600,3/30/2019 10:02,"89 6th St, Atlanta, GA 30301"
162288,Purse,1,109.99,3/1/2019 9:19,"113 7th St, Dallas, TX 75001"
162289,Ring,1,11.95,3/18/2019 4:46,"528 Pine St, Seattle, WA 98101"
162290,Gloves,1,389.99,3/13/2019 20:36,"809 Ridge St, Dallas, TX 75001"
162291,Sunglasses,1,14.95,3/12/2019 12:08,"72 Chestnut St, Los Angeles, CA 90001"
162292,Apron,1,14.95,3/8/2019 6:56,"327 Park St, Atlanta, GA 30301"
162293,Necklace,1,109.99,3/4/2019 17:57,"332 2nd St, Dallas, TX 75001"
162294,Watch,1,400,3/10/2019 11:57,"769 8th St, Atlanta, GA 30301"
162295,Socks,1,2.99,3/18/2019 19:17,"279 Center St, Seattle, WA 98101"
162296,Tie,1,14.95,3/10/2019 19:12,"884 River St, Seattle, WA 98101"
162297,Bow tie,1,150,3/12/2019 17:48,"466 Dogwood St, Boston, MA 02215"
162297,Ring,1,109.99,3/12/2019 17:48,"466 Dogwood St, Boston, MA 02215"
162298,Gloves,1,3.84,3/15/2019 21:34,"175 Spruce St, New York City, NY 10001"
162299,Scarf,1,149.99,3/3/2019 10:40,"244 Highland St, Los Angeles, CA 90001"
162300,Umbrella,1,14.95,3/12/2019 14:47,"222 14th St, Austin, TX 73301"
162301,Boots,1,11.95,3/23/2019 10:49,"315 2nd St, Austin, TX 73301"
162302,Mittens,2,11.95,3/6/2019 18:30,"456 1st St, San Francisco, CA 94016"
162303,Stockings,1,11.99,3/6/2019 20:38,"291 Lincoln St, Seattle, WA 98101"
162304,Earmuffs,1,3.84,3/20/2019 22:44,"215 Washington St, San Francisco, CA 94016"
162305,Hair band,1,700,3/26/2019 17:08,"460 Hickory St, Dallas, TX 75001"
